typo	tf	df	sdf	correct	tf	df	sdf
karsör	0	0	0	karoser	0	0	0
radyosyon	0	0	0	radyasyon	0	0	0
halisünasyon	0	0	0	halüsinasyon	0	0	0
ilizyon	0	0	0	illüzyon	0	0	0
yayınlamak	0	0	0	yayımlamak	0	0	0
istambul	0	0	0	istanbul	166	92	104
parlemento	0	0	0	parlamento	21	17	49
trabzan	0	0	0	tırabzan	0	0	0
nisbet	0	0	0	nispet	0	0	0
klavuz	0	0	0	kılavuz	0	0	0
benle	0	0	0	benimle	0	0	0
olaraktan	0	0	0	olarak	861	312	312
dabruka	0	0	0	darbuka	0	0	0
gaste	0	0	0	gazete	19	17	161
ıstırap	0	0	0	ızdırap	1	1	1
tribuşon	0	0	0	tirbuşon	0	0	0
ıstırar	0	0	0	ıztırar	0	0	0
ultrasyon	0	0	0	ultrason	0	0	0
dokunmatik	0	0	0	dokunmalı	0	0	0
kavaltı	0	0	0	kahvaltı	0	0	0
muacir	0	0	0	muhacir	5	4	5
telafuz	0	0	0	telaffuz	1	1	5
komünükasyon	0	0	0	komünikasyon	0	0	0
mağma	0	0	0	magma	0	0	0
beyenmek	0	0	0	beğenmek	0	0	0
mazohist	0	0	0	mazoşist	0	0	0
okşizen	0	0	0	oksijen	0	0	0
panaroma	0	0	0	panorama	0	0	0
çekinser	0	0	0	çekimser	0	0	0
eksoz	0	0	0	egzoz	0	0	0
labaratuar	0	0	0	laboratuvar	0	0	0
laylon	0	0	0	naylon	0	0	0
revanş	0	0	0	rövanş	4	3	4
techizat	0	0	0	teçhizat	0	0	0
payton	0	0	0	fayton	0	0	0
müsayit	0	0	0	müsait	2	2	2
aliminyum	0	0	0	alüminyum	0	0	0
mahsuz	0	0	0	mahsus	0	0	0
diyaloga	0	0	0	diyaloğa	1	1	1
viyolo	0	0	0	viyola	0	0	0
vürüs	0	0	0	virüs	0	0	0
aporlor	0	0	0	hoparlör	0	0	0
statyum	0	0	0	stadyum	0	0	2
yannış	0	0	0	yanlış	58	39	52
orjinal	0	0	0	orijinal	0	0	0
muaffak	0	0	0	muvaffak	0	0	0
parlementer	0	0	0	parlamenter	17	11	11
nacizane	0	0	0	naçizane	2	2	2
parelel	0	0	0	paralel	25	15	17
istihbaratlar	0	0	0	istihbarat	11	8	8
karemel	0	0	0	karamel	0	0	0
manüpülasyon	0	0	0	manipülasyon	0	0	3
fesetmek	0	0	0	feshetmek	0	0	0
filim	0	0	0	film	1	1	4
kilot	0	0	0	külot	0	0	0
herkeş	0	0	0	herkes	97	61	109
pisküüt	0	0	0	bisküvi	0	0	0
dekaratör	0	0	0	dekoratör	0	0	0
personeller	0	0	0	personel	3	3	9
proğram	0	0	0	program	7	7	59
alobora	0	0	0	alabora	0	0	0
fermar	0	0	0	fermuar	0	0	0
kapşon	0	0	0	kapüşon	0	0	0
pantalon	0	0	0	pantolon	1	1	1
muşanba	0	0	0	muşamba	0	0	0
süpriz	0	0	0	sürpriz	10	7	10
seramoni	0	0	0	seremoni	0	0	1
evye	0	0	0	eviye	0	0	0
şohben	0	0	0	şofben	0	0	0
aşentiyon	0	0	0	eşantiyon	0	0	0
artiz	0	0	0	artist	0	0	1
psikiyatrist	0	0	0	psikiyatr	0	0	0
kordale	0	0	0	kurdele	0	0	0
dispirator	0	0	0	distribütör	0	0	0
aferim	0	0	0	aferin	0	0	0
mokasen	0	0	0	makosen	0	0	0
antreman	0	0	0	antrenman	0	0	0
insiyatif	0	0	0	inisiyatif	0	0	3
deyer	0	0	0	değer	7	5	178
pisiklet	0	0	0	bisiklet	1	1	1
provakatör	0	0	0	provokatör	0	0	0
dökümanter	0	0	0	dokümanter	0	0	0
yımırta	0	0	0	yumurta	6	1	1
aldırmamazlık	0	0	0	aldırmazlık	0	0	0
anotomi	0	0	0	anatomi	0	0	0
oğostos	0	0	0	ağustos	12	10	11
assubay	0	0	0	astsubay	0	0	0
meraba	0	0	0	merhaba	1	1	1
prolüfütür	0	0	0	profiterol	0	0	0
ayrıyeten	0	0	0	ayrıca	64	53	58
mazurat	0	0	0	maruzat	0	0	0
sandüviç	0	0	0	sandviç	0	0	0
akrapol	0	0	0	akropol	0	0	0
oparasyon	0	0	0	operasyon	10	8	20
gömetri	0	0	0	geometri	0	0	0
peştemal	0	0	0	peştamal	0	0	0
arefe	0	0	0	arife	0	0	0
müraccat	0	0	0	müracaat	1	1	1
mazohizm	0	0	0	mazoşizm	0	0	0
melemen	0	0	0	menemen	0	0	0
aşantiyon	0	0	0	eşantiyon	0	0	0
naturel	0	0	0	natürel	0	0	0
kurdela	0	0	0	kurdele	0	0	0
mütahit	0	0	0	müteahhit	0	0	1
ahlağın	0	0	0	ahlakın	0	0	0
evsane	0	0	0	efsane	1	1	1
mürivet	0	0	0	mürüvvet	0	0	0
ahçı	0	0	0	aşçı	0	0	0
parende	0	0	0	perende	0	0	0
sudyen	0	0	0	sütyen	0	0	0
ıskonto	0	0	0	iskonto	0	0	0
amarika	0	0	0	amerika	2	2	5
gangren	0	0	0	kangren	0	0	0
restorant	0	0	0	restoran	0	0	1
dekarasyon	0	0	0	dekorasyon	0	0	0
boğça	0	0	0	poğaça	0	0	0
muzur	0	0	0	muzır	0	0	0
layik	0	0	0	laik	12	8	12
eylenmek	0	0	0	eğlenmek	0	0	0
fortmanto	0	0	0	portmanto	0	0	0
çiflik	0	0	0	çiftlik	0	0	0
sarmısak	0	0	0	sarımsak	0	0	0
küvöz	0	0	0	kuvöz	0	0	0
döküman	0	0	0	doküman	0	0	0
bilader	0	0	0	birader	0	0	0
karekter	0	0	0	karakter	1	1	3
egzantrik	0	0	0	eksantrik	0	0	0
pardesü	0	0	0	pardösü	0	0	0
