typo	tf	df	sdf	correct	tf	df	sdf
diyaloga	2	2	2	diyaloğa	10	10	10
kilot	0	0	2	külot	8	6	13
kurdela	1	1	2	kurdele	19	15	36
ahçı	2	2	2	aşçı	39	30	60
amarika	2	1	2	amerika	249	187	1238
şarz	1	1	1	şarj	15	14	59
çünki	1	1	1	çünkü	1791	1351	1351
bilimum	1	1	1	bilumum	26	26	26
poaça	1	1	1	poğaça	5	4	4
distribitör	0	0	1	distribütör	2	1	9
supab	0	0	1	supap	0	0	1
azemi	0	0	1	azami	34	29	30
tiyo	0	0	1	tüyo	4	3	8
vehamet	0	0	1	vahamet	0	0	8
şemşiye	1	1	1	şemsiye	18	17	49
dinazor	1	1	1	dinozor	7	3	9
atelye	0	0	1	atölye	41	35	141
satlık	1	1	1	satılık	38	29	29
karisör	1	1	1	karoser	2	1	2
çinakop	1	1	1	çinekop	0	0	0
mürettebatlar	1	1	1	mürettebat	32	29	83
sibop	5	1	1	supap	0	0	1
kirbit	1	1	1	kibrit	35	18	27
inkilap	0	0	1	inkılap	23	17	35
menüsküs	1	1	1	menisküs	0	0	0
silahşör	0	0	1	silahşor	1	1	2
kareografi	0	0	1	koreografi	5	5	19
komidin	1	1	1	komodin	1	1	1
sütüdyo	1	1	1	stüdyo	19	17	79
kollej	0	0	1	kolej	30	23	197
espiri	1	1	1	espri	93	83	172
izalasyon	0	0	1	izolasyon	9	9	14
eşortman	1	1	1	eşofman	25	15	23
kopye	1	1	1	kopya	67	31	100
erezyon	0	0	1	erozyon	16	11	26
ağostos	1	1	1	ağustos	866	592	832
anlamamazlık	0	0	1	anlamazlık	0	0	1
veleybol	1	1	1	voleybol	37	27	31
müsbet	1	1	1	müspet	6	5	5
masus	0	0	1	mahsus	41	36	39
istakoz	1	1	1	ıstakoz	2	2	3
mahlukatlar	1	1	1	mahlukat	0	0	1
çukulata	1	1	1	çikolata	69	48	67
maydonoz	1	1	1	maydanoz	9	8	8
azarbeycan	1	1	1	azerbaycan	94	59	92
deyil	2	1	1	değil	5859	3514	4236
mentalite	0	0	1	mantalite	1	1	5
kipri	0	0	1	kirpi	4	4	7
karsör	1	1	1	karoser	2	1	2
radyosyon	0	0	1	radyasyon	88	36	45
nisbet	0	0	1	nispet	8	6	35
dabruka	1	1	1	darbuka	9	7	12
telafuz	1	1	1	telaffuz	29	28	33
panaroma	0	0	1	panorama	3	2	3
payton	1	1	1	fayton	1	1	2
parlementer	0	0	1	parlamenter	33	29	59
parelel	1	1	1	paralel	74	69	106
proğram	1	1	1	program	418	298	1343
kapşon	0	0	1	kapüşon	0	0	3
seramoni	0	0	1	seremoni	3	3	12
deyer	0	0	1	değer	347	289	2689
provakatör	1	1	1	provokatör	11	9	24
meraba	1	1	1	merhaba	76	62	67
oparasyon	1	1	1	operasyon	886	625	1937
peştemal	1	1	1	peştamal	2	1	2
parende	0	0	1	perende	1	1	1
cimnastik	1	1	1	jimnastik	48	20	24
küvöz	0	0	1	kuvöz	4	3	8
bilader	1	1	1	birader	11	11	14
egzantrik	1	1	1	eksantrik	2	1	1
egsoz	0	0	0	egzoz	7	7	10
herıld	0	0	0	herhalde	209	181	181
heycan	0	0	0	heyecan	123	115	379
ultümaton	0	0	0	ültimatom	11	10	16
oporlor	0	0	0	hoparlör	9	3	26
ceton	0	0	0	jeton	6	6	10
teferuat	0	0	0	teferruat	2	1	2
herkez	0	0	0	herkes	924	745	1436
teşfik	0	0	0	teşvik	301	222	297
steteskop	0	0	0	stetoskop	0	0	0
alimünyum	0	0	0	alüminyum	20	14	14
tahtarevalli	0	0	0	tahterevalli	2	1	1
sueter	0	0	0	süveter	0	0	0
mozayik	0	0	0	mozaik	61	29	48
karnıbahar	0	0	0	karnabahar	0	0	0
rezarvasyon	0	0	0	rezervasyon	46	30	46
rakkam	0	0	0	rakam	172	151	416
südyen	0	0	0	sütyen	0	0	2
azarbaycan	0	0	0	azerbaycan	94	59	92
pattes	0	0	0	patates	60	40	45
aparatif	0	0	0	aperitif	0	0	0
ekistra	0	0	0	ekstra	23	23	30
taşaron	0	0	0	taşeron	40	31	47
florasan	0	0	0	floresan	2	2	2
menecer	0	0	0	menajer	11	7	54
görseller	0	0	0	görüntüler	143	129	476
parağraf	0	0	0	paragraf	5	5	21
alarım	0	0	0	alarm	114	85	239
celatin	0	0	0	jelatin	1	1	4
tenbih	0	0	0	tembih	3	3	5
arabeks	0	0	0	arabesk	31	21	31
tanpon	0	0	0	tampon	22	12	21
atmasyon	0	0	0	uydurma	21	19	39
ultimatom	0	0	0	ültimatom	11	10	16
hoporlör	0	0	0	hoparlör	9	3	26
uydurmasyon	0	0	0	uydurma	21	19	39
gazte	0	0	0	gazete	638	432	2922
proleterya	0	0	0	proletarya	0	0	0
santranç	0	0	0	satranç	35	22	23
gravat	0	0	0	kravat	40	31	58
kurdale	0	0	0	kurdele	19	15	36
halisinasyon	0	0	0	halüsinasyon	1	1	4
asvalt	0	0	0	asfalt	51	37	61
meslekdaş	0	0	0	meslektaş	6	5	190
süprüz	0	0	0	sürpriz	227	183	241
kolanya	0	0	0	kolonya	20	11	15
ansımak	0	0	0	anımsamak	0	0	1
ekzantrik	0	0	0	eksantrik	2	1	1
yakinimdir	0	0	0	yakınımdır	3	3	3
eşgal	0	0	0	eşkal	6	6	13
kokreç	0	0	0	kokoreç	15	9	13
döndermek	0	0	0	döndürmek	11	10	12
egsantrik	0	0	0	eksantrik	2	1	1
şarter	0	0	0	şalter	0	0	4
afilli	0	0	0	afili	2	2	2
promasyon	0	0	0	promosyon	66	44	70
cenderme	0	0	0	jandarma	1476	789	905
duymamazlık	0	0	0	duymazlık	0	0	2
harfiyat	0	0	0	hafriyat	19	14	17
subap	0	0	0	supap	0	0	1
ukela	0	0	0	ukala	2	2	4
düyüm	0	0	0	düğüm	7	6	30
leyen	0	0	0	leğen	5	4	12
ukele	0	0	0	ukala	2	2	4
püsküvüt	0	0	0	bisküvi	33	24	34
prooram	0	0	0	program	418	298	1343
opsayd	0	0	0	ofsayt	9	7	15
miğde	0	0	0	mide	67	45	111
tenbel	0	0	0	tembel	25	14	27
almamazlık	0	0	0	almazlık	0	0	0
fullemek	0	0	0	doldurmak	22	21	23
bilmemezlik	0	0	0	bilmezlik	2	2	3
kakafoni	0	0	0	kakofoni	0	0	0
aşşağı	0	0	0	aşağı	207	178	577
mürüvet	0	0	0	mürüvvet	7	4	8
gometri	0	0	0	geometri	14	10	23
valeybol	0	0	0	voleybol	37	27	31
aşırmasyon	0	0	0	aşırma	18	11	12
fasülye	0	0	0	fasulye	22	17	26
arozöz	0	0	0	arazöz	12	12	14
konsansüs	0	0	0	konsensüs	6	6	6
amartisör	0	0	0	amortisör	0	0	0
kitlemek	0	0	0	kilitlemek	1	1	1
tirbüşon	0	0	0	tirbuşon	0	0	1
tahüt	0	0	0	taahüt	0	0	3
oğustos	0	0	0	ağustos	866	592	832
mütaakip	0	0	0	müteakip	27	26	26
tafsiye	0	0	0	tavsiye	216	173	271
megoloman	0	0	0	megaloman	2	2	3
matamatik	0	0	0	matematik	300	139	155
nötür	0	0	0	nötr	1	1	4
erzağı	0	0	0	erzakı	0	0	0
ciyer	0	0	0	ciğer	48	19	55
sandöviç	0	0	0	sandviç	17	15	20
palyanço	0	0	0	palyaço	12	9	12
amaciyle	0	0	0	amacıyla	1568	1375	1375
birfiil	0	0	0	bilfiil	3	3	3
keşki	0	0	0	keşke	187	153	153
eyitim	0	0	0	eğitim	5789	2568	3107
takikardi	0	0	0	taşikardi	2	1	1
tamüden	0	0	0	taamüden	0	0	0
tiskinmek	0	0	0	tiksinmek	0	0	0
pattiz	0	0	0	patates	60	40	45
kiprik	0	0	0	kirpik	0	0	3
akapunktur	0	0	0	akupunktur	18	7	7
kavonoz	0	0	0	kavanoz	4	4	14
tükrük	0	0	0	tükürük	6	6	9
menapoz	0	0	0	menopoz	13	8	9
salomanje	0	0	0	salamanje	0	0	0
bugünki	0	0	0	bugünkü	246	213	217
fites	0	0	0	vites	4	4	14
şayibe	0	0	0	şaibe	11	11	37
nalet	0	0	0	lanet	63	48	97
felan	0	0	0	falan	158	139	152
ziğnet	0	0	0	ziynet	46	33	36
aşofman	0	0	0	eşofman	25	15	23
anartar	0	0	0	anahtar	65	56	129
çukolata	0	0	0	çikolata	69	48	67
sitriptiz	0	0	0	striptiz	2	1	1
ilüzyon	0	0	0	illüzyon	5	4	8
egzost	0	0	0	egzoz	7	7	10
şindi	0	0	0	şimdi	2001	1482	1890
muhattap	0	0	0	muhatap	59	57	76
sovan	0	0	0	soğan	16	14	34
tasfir	0	0	0	tasvir	30	29	35
birhaber	0	0	0	bihaber	6	6	7
kozmatik	0	0	0	kozmetik	20	13	14
kanpanya	0	0	0	kampanya	302	211	632
riks	0	0	0	risk	233	167	501
variyetli	0	0	0	zengin	315	261	431
vejeteryan	0	0	0	vejetaryen	12	6	6
tahamül	0	0	0	tahammül	25	23	49
antiparantez	0	0	0	antrparantez	0	0	0
testesteron	0	0	0	testosteron	4	2	2
acizane	0	0	0	naçizane	2	2	2
tolorans	0	0	0	tolerans	14	10	25
tanımamazlık	0	0	0	tanımazlık	1	1	1
deynek	0	0	0	değnek	4	4	20
istepne	0	0	0	stepne	5	2	3
acitasyon	0	0	0	ajitasyon	1	1	5
opörlör	0	0	0	hoparlör	9	3	26
ezzane	0	0	0	eczane	67	33	90
karegrafi	0	0	0	koreografi	5	5	19
tenefüs	0	0	0	teneffüs	15	10	28
üvertür	0	0	0	uvertür	0	0	0
profütürül	0	0	0	profiterol	1	1	1
merağını	0	0	0	merakını	3	3	6
barsak	0	0	0	bağırsak	41	32	45
eskirim	0	0	0	eskrim	0	0	0
hukuğun	0	0	0	hukukun	60	52	87
yannız	0	0	0	yalnız	416	367	689
lağbo	0	0	0	lavabo	12	7	13
deyinmek	0	0	0	değinmek	2	2	3
profütür	0	0	0	profiterol	1	1	1
salomance	0	0	0	salamanje	0	0	0
karayca	0	0	0	karaimce	0	0	0
tetanoz	0	0	0	tetanos	0	0	0
biodizel	0	0	0	biyodizel	0	0	0
gardolap	0	0	0	gardırop	1	1	2
teşebüs	0	0	0	teşebbüs	124	99	128
eksozt	0	0	0	egzoz	7	7	10
kaysı	0	0	0	kayısı	19	15	17
megolaman	0	0	0	megaloman	2	2	3
lavobo	0	0	0	lavabo	12	7	13
gangaster	0	0	0	gangster	3	3	3
entrasan	0	0	0	enteresan	74	68	73
bisküüt	0	0	0	bisküvi	33	24	34
şanzuman	0	0	0	şanzıman	0	0	2
münübüs	0	0	0	minibüs	178	111	253
kalemşör	0	0	0	kalemşor	0	0	0
sandoviç	0	0	0	sandviç	17	15	20
ahpab	0	0	0	ahbap	4	4	10
pisküvi	0	0	0	bisküvi	33	24	34
törörist	0	0	0	terörist	826	523	870
kırahathane	0	0	0	kıraathane	4	3	11
sohpet	0	0	0	sohbet	281	237	334
kontur	0	0	0	kontör	35	20	29
ceryan	0	0	0	cereyan	17	16	21
kokareç	0	0	0	kokoreç	15	9	13
candarma	0	0	0	jandarma	1476	789	905
nülüfer	0	0	0	nilüfer	78	66	67
halisünasyon	0	0	0	halüsinasyon	1	1	4
ilizyon	0	0	0	illüzyon	5	4	8
trabzan	0	0	0	tırabzan	0	0	1
gaste	0	0	0	gazete	638	432	2922
tribuşon	0	0	0	tirbuşon	0	0	1
ıstırar	0	0	0	ıztırar	0	0	0
ultrasyon	0	0	0	ultrason	16	10	15
kavaltı	0	0	0	kahvaltı	78	51	91
muacir	0	0	0	muhacir	11	5	8
komünükasyon	0	0	0	komünikasyon	0	0	0
mağma	0	0	0	magma	4	2	3
beyenmek	0	0	0	beğenmek	2	2	3
mazohist	0	0	0	mazoşist	6	5	6
okşizen	0	0	0	oksijen	69	36	49
çekinser	0	0	0	çekimser	12	11	13
eksoz	0	0	0	egzoz	7	7	10
labaratuar	0	0	0	laboratuvar	78	64	182
laylon	0	0	0	naylon	101	57	64
revanş	0	0	0	rövanş	3	2	12
müsayit	0	0	0	müsait	56	52	63
aliminyum	0	0	0	alüminyum	20	14	14
mahsuz	0	0	0	mahsus	41	36	39
vürüs	0	0	0	virüs	73	45	85
aporlor	0	0	0	hoparlör	9	3	26
statyum	0	0	0	stadyum	19	12	71
yannış	0	0	0	yanlış	1289	931	1171
muaffak	0	0	0	muvaffak	19	13	16
nacizane	0	0	0	naçizane	2	2	2
karemel	0	0	0	karamel	0	0	1
manüpülasyon	0	0	0	manipülasyon	3	3	7
fesetmek	0	0	0	feshetmek	1	1	1
filim	0	0	0	film	754	391	750
herkeş	0	0	0	herkes	924	745	1436
pisküüt	0	0	0	bisküvi	33	24	34
dekaratör	0	0	0	dekoratör	4	4	5
alobora	0	0	0	alabora	43	33	34
fermar	0	0	0	fermuar	0	0	1
muşanba	0	0	0	muşamba	4	2	2
evye	0	0	0	eviye	0	0	0
şohben	0	0	0	şofben	2	2	7
aşentiyon	0	0	0	eşantiyon	1	1	1
artiz	0	0	0	artist	25	14	34
kordale	0	0	0	kurdele	19	15	36
dispirator	0	0	0	distribütör	2	1	9
aferim	0	0	0	aferin	15	13	13
mokasen	0	0	0	makosen	0	0	1
pisiklet	0	0	0	bisiklet	49	36	65
dökümanter	0	0	0	dokümanter	0	0	0
yımırta	0	0	0	yumurta	123	74	120
aldırmamazlık	0	0	0	aldırmazlık	0	0	0
anotomi	0	0	0	anatomi	3	3	10
oğostos	0	0	0	ağustos	866	592	832
assubay	0	0	0	astsubay	219	143	191
prolüfütür	0	0	0	profiterol	1	1	1
ayrıyeten	0	0	0	ayrıca	1670	1428	1483
mazurat	0	0	0	maruzat	0	0	0
sandüviç	0	0	0	sandviç	17	15	20
akrapol	0	0	0	akropol	0	0	3
gömetri	0	0	0	geometri	14	10	23
müraccat	0	0	0	müracaat	79	71	105
mazohizm	0	0	0	mazoşizm	0	0	1
melemen	0	0	0	menemen	32	19	24
aşantiyon	0	0	0	eşantiyon	1	1	1
naturel	0	0	0	natürel	2	2	2
mütahit	0	0	0	müteahhit	340	188	260
ahlağın	0	0	0	ahlakın	3	3	20
evsane	0	0	0	efsane	56	50	105
mürivet	0	0	0	mürüvvet	7	4	8
sudyen	0	0	0	sütyen	0	0	2
ıskonto	0	0	0	iskonto	4	3	9
gangren	0	0	0	kangren	15	10	10
dekarasyon	0	0	0	dekorasyon	12	12	28
boğça	0	0	0	poğaça	5	4	4
muzur	0	0	0	muzır	17	12	12
layik	0	0	0	laik	245	171	267
eylenmek	0	0	0	eğlenmek	22	19	20
fortmanto	0	0	0	portmanto	0	0	1
