typo	tf	df	sdf	correct	tf	df	sdf
prooram	0	0	0	program	542	431	3512
opsayd	0	0	0	ofsayt	2	1	2
miğde	0	0	0	mide	115	94	167
tenbel	0	0	0	tembel	19	16	24
karisör	0	0	0	karoser	0	0	0
çinakop	0	0	0	çinekop	0	0	0
almamazlık	0	0	0	almazlık	0	0	0
fullemek	0	0	0	doldurmak	27	26	32
bilmemezlik	0	0	0	bilmezlik	2	1	2
aşşağı	0	0	0	aşağı	267	232	586
mürüvet	0	0	0	mürüvvet	0	0	1
gometri	0	0	0	geometri	0	0	4
valeybol	0	0	0	voleybol	8	7	7
aşırmasyon	0	0	0	aşırma	0	0	1
arozöz	0	0	0	arazöz	0	0	0
konsansüs	0	0	0	konsensüs	21	20	31
sibop	0	0	0	supap	2	1	1
kirbit	0	0	0	kibrit	11	9	14
amartisör	0	0	0	amortisör	0	0	0
kitlemek	0	0	0	kilitlemek	5	4	4
tirbüşon	0	0	0	tirbuşon	0	0	0
tahüt	0	0	0	taahüt	1	1	7
penbe	0	0	0	pembe	87	76	80
menüsküs	0	0	0	menisküs	0	0	0
oğustos	0	0	0	ağustos	1160	949	1550
mütaakip	0	0	0	müteakip	15	15	15
tafsiye	0	0	0	tavsiye	719	575	1055
komidin	0	0	0	komodin	0	0	1
megoloman	0	0	0	megaloman	0	0	2
matamatik	0	0	0	matematik	68	49	72
nötür	0	0	0	nötr	2	2	10
erzağı	0	0	0	erzakı	0	0	0
sütüdyo	0	0	0	stüdyo	32	27	157
ciyer	0	0	0	ciğer	4	4	22
sandöviç	0	0	0	sandviç	26	13	21
kollej	0	0	0	kolej	18	15	85
palyanço	0	0	0	palyaço	8	6	8
birfiil	0	0	0	bilfiil	6	5	5
eyitim	0	0	0	eğitim	2613	1767	2555
takikardi	0	0	0	taşikardi	0	0	0
tamüden	0	0	0	taamüden	0	0	0
tiskinmek	0	0	0	tiksinmek	0	0	0
izalasyon	0	0	0	izolasyon	70	52	353
romörkör	0	0	0	römorkör	1	1	12
eşortman	0	0	0	eşofman	3	3	5
pattiz	0	0	0	patates	88	56	59
kopye	0	0	0	kopya	135	63	249
erezyon	0	0	0	erozyon	4	4	26
kiprik	0	0	0	kirpik	0	0	2
akapunktur	0	0	0	akupunktur	4	3	3
kavonoz	0	0	0	kavanoz	6	5	14
ağostos	0	0	0	ağustos	1160	949	1550
tükrük	0	0	0	tükürük	15	12	16
salomanje	0	0	0	salamanje	0	0	0
fites	0	0	0	vites	12	10	36
şayibe	0	0	0	şaibe	8	8	27
nalet	0	0	0	lanet	18	18	105
felan	0	0	0	falan	37	36	44
ziğnet	0	0	0	ziynet	2	2	3
aşofman	0	0	0	eşofman	3	3	5
anartar	0	0	0	anahtar	142	122	252
çukolata	0	0	0	çikolata	79	46	68
sitriptiz	0	0	0	striptiz	62	39	48
anlamamazlık	0	0	0	anlamazlık	0	0	1
veleybol	0	0	0	voleybol	8	7	7
ilüzyon	0	0	0	illüzyon	2	2	6
üzre	0	0	0	üzere	7942	6828	6927
egzost	0	0	0	egzoz	8	6	7
şindi	0	0	0	şimdi	3122	2606	4857
birhaber	0	0	0	bihaber	18	15	15
kozmatik	0	0	0	kozmetik	51	40	42
kanpanya	0	0	0	kampanya	626	506	1823
variyetli	0	0	0	zengin	724	548	1097
tahamül	0	0	0	tahammül	62	56	77
antiparantez	0	0	0	antrparantez	0	0	0
acizane	0	0	0	naçizane	1	1	1
tolorans	0	0	0	tolerans	62	54	71
deynek	0	0	0	değnek	4	4	11
masus	0	0	0	mahsus	31	28	29
istepne	0	0	0	stepne	0	0	0
acitasyon	0	0	0	ajitasyon	0	0	1
opörlör	0	0	0	hoparlör	11	10	95
ezzane	0	0	0	eczane	9	9	39
karegrafi	0	0	0	koreografi	3	3	10
tenefüs	0	0	0	teneffüs	19	17	20
üvertür	0	0	0	uvertür	1	1	1
profütürül	0	0	0	profiterol	0	0	0
maktül	0	0	0	maktul	2	2	12
merağını	0	0	0	merakını	13	13	15
eskirim	0	0	0	eskrim	1	1	1
hukuğun	0	0	0	hukukun	174	156	254
yannız	0	0	0	yalnız	540	464	1372
lağbo	0	0	0	lavabo	6	5	6
deyinmek	0	0	0	değinmek	5	5	13
mahlukatlar	0	0	0	mahlukat	0	0	0
profütür	0	0	0	profiterol	0	0	0
egzos	0	0	0	egzoz	8	6	7
salomance	0	0	0	salamanje	0	0	0
karayca	0	0	0	karaimce	0	0	0
gardolap	0	0	0	gardırop	2	2	3
eksozt	0	0	0	egzoz	8	6	7
kaysı	0	0	0	kayısı	5	5	6
megolaman	0	0	0	megaloman	0	0	2
lavobo	0	0	0	lavabo	6	5	6
maydonoz	0	0	0	maydanoz	0	0	0
entrasan	0	0	0	enteresan	6	6	6
bisküüt	0	0	0	bisküvi	24	17	21
şanzuman	0	0	0	şanzıman	0	0	1
azerbeycan	0	0	0	azerbaycan	936	461	565
münübüs	0	0	0	minibüs	39	32	116
sandoviç	0	0	0	sandviç	26	13	21
deyil	0	0	0	değil	8348	6342	7676
ahpab	0	0	0	ahbap	0	0	4
pisküvi	0	0	0	bisküvi	24	17	21
kırahathane	0	0	0	kıraathane	0	0	1
sohpet	0	0	0	sohbet	261	215	263
kontur	0	0	0	kontör	0	0	0
ceryan	0	0	0	cereyan	81	77	81
mundar	0	0	0	murdar	1	1	1
kokareç	0	0	0	kokoreç	4	1	1
candarma	0	0	0	jandarma	182	128	206
nülüfer	0	0	0	nilüfer	30	10	10
poça	0	0	0	poğaça	0	0	0
karsör	0	0	0	karoser	0	0	0
radyosyon	0	0	0	radyasyon	99	64	79
ilizyon	0	0	0	illüzyon	2	2	6
netekim	0	0	0	nitekim	114	111	111
istambul	0	0	0	istanbul	1145	828	1672
olaraktan	0	0	0	olarak	39183	23925	23931
dabruka	0	0	0	darbuka	6	5	6
gaste	0	0	0	gazete	5902	3083	15235
tribuşon	0	0	0	tirbuşon	0	0	0
ıstırar	0	0	0	ıztırar	0	0	0
ultrasyon	0	0	0	ultrason	5	4	9
kavaltı	0	0	0	kahvaltı	72	64	136
muacir	0	0	0	muhacir	12	5	23
telafuz	0	0	0	telaffuz	95	91	94
komünükasyon	0	0	0	komünikasyon	1	1	2
beyenmek	0	0	0	beğenmek	1	1	1
mazohist	0	0	0	mazoşist	8	6	6
okşizen	0	0	0	oksijen	83	64	85
eksoz	0	0	0	egzoz	8	6	7
laylon	0	0	0	naylon	46	37	40
revanş	0	0	0	rövanş	7	5	8
müsayit	0	0	0	müsait	28	27	27
mahsuz	0	0	0	mahsus	31	28	29
vürüs	0	0	0	virüs	320	183	549
aporlor	0	0	0	hoparlör	11	10	95
statyum	0	0	0	stadyum	29	24	167
yannış	0	0	0	yanlış	2144	1617	1997
nacizane	0	0	0	naçizane	1	1	1
parelel	0	0	0	paralel	196	185	235
karemel	0	0	0	karamel	2	2	3
manüpülasyon	0	0	0	manipülasyon	8	7	15
fesetmek	0	0	0	feshetmek	2	2	3
herkeş	0	0	0	herkes	940	840	2168
pisküüt	0	0	0	bisküvi	24	17	21
dekaratör	0	0	0	dekoratör	1	1	1
alobora	0	0	0	alabora	84	46	46
fermar	0	0	0	fermuar	3	3	12
muşanba	0	0	0	muşamba	3	2	3
evye	0	0	0	eviye	0	0	0
şohben	0	0	0	şofben	0	0	0
aşentiyon	0	0	0	eşantiyon	1	1	2
artiz	0	0	0	artist	11	8	18
kordale	0	0	0	kurdele	7	7	22
dispirator	0	0	0	distribütör	0	0	3
aferim	0	0	0	aferin	5	5	7
mokasen	0	0	0	makosen	0	0	1
deyer	0	0	0	değer	498	424	6208
pisiklet	0	0	0	bisiklet	87	58	157
provakatör	0	0	0	provokatör	7	4	12
dökümanter	0	0	0	dokümanter	5	4	4
yımırta	0	0	0	yumurta	120	92	217
oğostos	0	0	0	ağustos	1160	949	1550
meraba	0	0	0	merhaba	44	40	43
prolüfütür	0	0	0	profiterol	0	0	0
ayrıyeten	0	0	0	ayrıca	5705	5174	5301
mazurat	0	0	0	maruzat	0	0	1
sandüviç	0	0	0	sandviç	26	13	21
akrapol	0	0	0	akropol	0	0	3
gömetri	0	0	0	geometri	0	0	4
müraccat	0	0	0	müracaat	50	44	88
mazohizm	0	0	0	mazoşizm	2	1	1
melemen	0	0	0	menemen	0	0	1
aşantiyon	0	0	0	eşantiyon	1	1	2
naturel	0	0	0	natürel	0	0	0
ahlağın	0	0	0	ahlakın	1	1	14
evsane	0	0	0	efsane	94	70	301
mürivet	0	0	0	mürüvvet	0	0	1
parende	0	0	0	perende	0	0	0
sudyen	0	0	0	sütyen	5	5	6
ıskonto	0	0	0	iskonto	0	0	0
gangren	0	0	0	kangren	14	8	10
dekarasyon	0	0	0	dekorasyon	14	11	16
boğça	0	0	0	poğaça	0	0	0
layik	0	0	0	laik	703	517	692
eylenmek	0	0	0	eğlenmek	13	8	10
fortmanto	0	0	0	portmanto	0	0	0
bilader	0	0	0	birader	13	11	17
egzantrik	0	0	0	eksantrik	4	4	4
