typo	tf	df	sdf	correct	tf	df	sdf
oporlor	0	0	0	hoparlör	4	2	19
ceton	0	0	0	jeton	4	3	4
teferuat	0	0	0	teferruat	1	1	17
çünki	0	0	0	çünkü	3038	2213	2213
steteskop	0	0	0	stetoskop	0	0	0
alimünyum	0	0	0	alüminyum	43	20	21
tahtarevalli	0	0	0	tahterevalli	3	3	6
sueter	0	0	0	süveter	0	0	0
mozayik	0	0	0	mozaik	39	21	28
karnıbahar	0	0	0	karnabahar	0	0	0
rezarvasyon	0	0	0	rezervasyon	14	11	25
rakkam	0	0	0	rakam	253	210	882
südyen	0	0	0	sütyen	0	0	0
azarbaycan	0	0	0	azerbaycan	317	184	241
bilimum	0	0	0	bilumum	2	2	2
pattes	0	0	0	patates	68	34	36
aparatif	0	0	0	aperitif	0	0	0
ekistra	0	0	0	ekstra	31	23	24
menecer	0	0	0	menajer	1	1	9
poaça	0	0	0	poğaça	4	4	4
distribitör	0	0	0	distribütör	0	0	4
görseller	0	0	0	görüntüler	108	99	382
logar	0	0	0	rögar	0	0	0
parağraf	0	0	0	paragraf	30	19	89
alarım	0	0	0	alarm	56	38	84
celatin	0	0	0	jelatin	0	0	1
azemi	0	0	0	azami	216	177	181
fantazi	0	0	0	fantezi	10	9	14
tenbih	0	0	0	tembih	1	1	6
arabeks	0	0	0	arabesk	22	10	11
tanpon	0	0	0	tampon	16	10	10
tiyo	0	0	0	tüyo	1	1	3
atmasyon	0	0	0	uydurma	44	41	87
hoporlör	0	0	0	hoparlör	4	2	19
uydurmasyon	0	0	0	uydurma	44	41	87
gazte	0	0	0	gazete	775	516	5770
proleterya	0	0	0	proletarya	0	0	1
santranç	0	0	0	satranç	38	27	31
şemşiye	0	0	0	şemsiye	13	12	67
gravat	0	0	0	kravat	31	18	49
halisinasyon	0	0	0	halüsinasyon	7	3	5
asvalt	0	0	0	asfalt	48	35	53
süprüz	0	0	0	sürpriz	615	465	546
kolanya	0	0	0	kolonya	9	9	12
ansımak	0	0	0	anımsamak	2	2	2
ekzantrik	0	0	0	eksantrik	1	1	1
yakinimdir	0	0	0	yakınımdır	8	6	6
eşgal	0	0	0	eşkal	2	2	4
kokreç	0	0	0	kokoreç	2	2	3
döndermek	0	0	0	döndürmek	16	16	19
egsantrik	0	0	0	eksantrik	1	1	1
şarter	0	0	0	şalter	0	0	1
afilli	0	0	0	afili	0	0	0
cenderme	0	0	0	jandarma	982	576	662
harfiyat	0	0	0	hafriyat	2	2	2
subap	0	0	0	supap	2	2	5
ukela	0	0	0	ukala	4	2	5
düyüm	0	0	0	düğüm	11	10	55
leyen	0	0	0	leğen	2	1	2
satlık	0	0	0	satılık	17	16	16
ukele	0	0	0	ukala	4	2	5
hakkaten	0	0	0	hakikaten	100	87	87
püsküvüt	0	0	0	bisküvi	17	15	18
prooram	0	0	0	program	773	561	2705
opsayd	0	0	0	ofsayt	1	1	7
miğde	0	0	0	mide	27	22	40
tenbel	0	0	0	tembel	7	4	12
karisör	0	0	0	karoser	0	0	3
almamazlık	0	0	0	almazlık	0	0	0
fullemek	0	0	0	doldurmak	35	33	40
bilmemezlik	0	0	0	bilmezlik	2	2	3
mürettebatlar	0	0	0	mürettebat	10	8	19
aşşağı	0	0	0	aşağı	272	228	516
mürüvet	0	0	0	mürüvvet	6	3	6
gometri	0	0	0	geometri	2	2	10
valeybol	0	0	0	voleybol	22	18	20
aşırmasyon	0	0	0	aşırma	12	8	8
arozöz	0	0	0	arazöz	1	1	3
konsansüs	0	0	0	konsensüs	49	42	73
kirbit	0	0	0	kibrit	4	4	6
askari	0	0	0	asgari	815	303	332
amartisör	0	0	0	amortisör	0	0	0
kitlemek	0	0	0	kilitlemek	5	3	3
tirbüşon	0	0	0	tirbuşon	0	0	0
tahüt	0	0	0	taahüt	1	1	12
oğustos	0	0	0	ağustos	802	567	800
mütaakip	0	0	0	müteakip	35	35	35
kareografi	0	0	0	koreografi	0	0	3
tafsiye	0	0	0	tavsiye	455	340	593
komidin	0	0	0	komodin	0	0	1
megoloman	0	0	0	megaloman	0	0	1
matamatik	0	0	0	matematik	98	65	86
nötür	0	0	0	nötr	6	6	8
erzağı	0	0	0	erzakı	5	2	2
sütüdyo	0	0	0	stüdyo	11	11	36
ciyer	0	0	0	ciğer	15	11	45
sandöviç	0	0	0	sandviç	11	9	12
kollej	0	0	0	kolej	17	12	85
palyanço	0	0	0	palyaço	4	3	4
amaciyle	0	0	0	amacıyla	2724	2034	2034
birfiil	0	0	0	bilfiil	16	12	12
keşki	0	0	0	keşke	304	231	234
eyitim	0	0	0	eğitim	7391	3042	3571
takikardi	0	0	0	taşikardi	0	0	0
tamüden	0	0	0	taamüden	0	0	0
tiskinmek	0	0	0	tiksinmek	0	0	0
romörkör	0	0	0	römorkör	1	1	1
eşortman	0	0	0	eşofman	8	8	15
pattiz	0	0	0	patates	68	34	36
kopye	0	0	0	kopya	18	15	49
erezyon	0	0	0	erozyon	11	9	45
kiprik	0	0	0	kirpik	0	0	0
akapunktur	0	0	0	akupunktur	11	5	5
kavonoz	0	0	0	kavanoz	1	1	3
ağostos	0	0	0	ağustos	802	567	800
tükrük	0	0	0	tükürük	24	11	11
menapoz	0	0	0	menopoz	1	1	2
salomanje	0	0	0	salamanje	0	0	0
fites	0	0	0	vites	3	2	14
şayibe	0	0	0	şaibe	49	39	99
nalet	0	0	0	lanet	18	16	80
felan	0	0	0	falan	269	210	225
ziğnet	0	0	0	ziynet	10	8	8
aşofman	0	0	0	eşofman	8	8	15
anartar	0	0	0	anahtar	122	84	166
çukolata	0	0	0	çikolata	56	43	50
sitriptiz	0	0	0	striptiz	0	0	0
veleybol	0	0	0	voleybol	22	18	20
sezeryan	0	0	0	sezaryen	0	0	2
üzre	0	0	0	üzere	6620	4772	4815
egzost	0	0	0	egzoz	54	5	5
şindi	0	0	0	şimdi	3725	2626	3312
sovan	0	0	0	soğan	21	13	25
tasfir	0	0	0	tasvir	34	22	29
birhaber	0	0	0	bihaber	10	10	11
kozmatik	0	0	0	kozmetik	54	10	10
kanpanya	0	0	0	kampanya	318	230	744
riks	0	0	0	risk	311	203	568
variyetli	0	0	0	zengin	398	298	700
antiparantez	0	0	0	antrparantez	0	0	0
testesteron	0	0	0	testosteron	1	1	1
acizane	0	0	0	naçizane	0	0	0
tolorans	0	0	0	tolerans	81	67	99
deynek	0	0	0	değnek	12	10	16
masus	0	0	0	mahsus	120	106	116
istepne	0	0	0	stepne	0	0	0
acitasyon	0	0	0	ajitasyon	5	4	6
opörlör	0	0	0	hoparlör	4	2	19
ezzane	0	0	0	eczane	35	24	107
karegrafi	0	0	0	koreografi	0	0	3
tenefüs	0	0	0	teneffüs	14	13	18
üvertür	0	0	0	uvertür	0	0	1
profütürül	0	0	0	profiterol	0	0	0
istakoz	0	0	0	ıstakoz	0	0	0
merağını	0	0	0	merakını	7	7	16
taxi	0	0	0	taksi	66	35	373
barsak	0	0	0	bağırsak	37	21	22
eskirim	0	0	0	eskrim	0	0	0
hukuğun	0	0	0	hukukun	569	419	633
yannız	0	0	0	yalnız	549	472	867
lağbo	0	0	0	lavabo	5	4	12
deyinmek	0	0	0	değinmek	17	17	17
mahlukatlar	0	0	0	mahlukat	0	0	0
motorsiklet	0	0	0	motosiklet	33	19	41
profütür	0	0	0	profiterol	0	0	0
egzos	0	0	0	egzoz	54	5	5
salomance	0	0	0	salamanje	0	0	0
karayca	0	0	0	karaimce	0	0	0
biodizel	0	0	0	biyodizel	0	0	0
gardolap	0	0	0	gardırop	3	1	1
teşebüs	0	0	0	teşebbüs	161	126	198
eksozt	0	0	0	egzoz	54	5	5
çukulata	0	0	0	çikolata	56	43	50
megolaman	0	0	0	megaloman	0	0	1
lavobo	0	0	0	lavabo	5	4	12
allerji	0	0	0	alerji	5	4	15
gangaster	0	0	0	gangster	0	0	0
entrasan	0	0	0	enteresan	33	27	31
bisküüt	0	0	0	bisküvi	17	15	18
şanzuman	0	0	0	şanzıman	0	0	1
münübüs	0	0	0	minibüs	46	40	101
ötenazi	0	0	0	ötanazi	10	3	4
sandoviç	0	0	0	sandviç	11	9	12
deyil	0	0	0	değil	12818	7137	8876
ahpab	0	0	0	ahbap	14	13	17
pisküvi	0	0	0	bisküvi	17	15	18
törörist	0	0	0	terörist	800	515	831
kırahathane	0	0	0	kıraathane	2	2	7
sohpet	0	0	0	sohbet	1108	940	1074
kontur	0	0	0	kontör	8	3	5
ceryan	0	0	0	cereyan	93	85	94
kokareç	0	0	0	kokoreç	2	2	3
candarma	0	0	0	jandarma	982	576	662
nülüfer	0	0	0	nilüfer	43	38	40
poça	0	0	0	poğaça	4	4	4
karsör	0	0	0	karoser	0	0	3
radyosyon	0	0	0	radyasyon	25	15	26
halisünasyon	0	0	0	halüsinasyon	7	3	5
ilizyon	0	0	0	illüzyon	4	4	7
istambul	0	0	0	istanbul	8295	4854	6085
trabzan	0	0	0	tırabzan	0	0	0
olaraktan	0	0	0	olarak	33042	14514	14514
dabruka	0	0	0	darbuka	0	0	2
gaste	0	0	0	gazete	775	516	5770
tribuşon	0	0	0	tirbuşon	0	0	0
ıstırar	0	0	0	ıztırar	0	0	0
ultrasyon	0	0	0	ultrason	1	1	3
kavaltı	0	0	0	kahvaltı	76	63	194
muacir	0	0	0	muhacir	1	1	3
komünükasyon	0	0	0	komünikasyon	1	1	1
mağma	0	0	0	magma	0	0	0
beyenmek	0	0	0	beğenmek	1	1	1
mazohist	0	0	0	mazoşist	15	10	10
okşizen	0	0	0	oksijen	27	21	27
eksoz	0	0	0	egzoz	54	5	5
labaratuar	0	0	0	laboratuvar	37	33	92
laylon	0	0	0	naylon	80	57	58
revanş	0	0	0	rövanş	7	7	40
payton	0	0	0	fayton	2	1	5
müsayit	0	0	0	müsait	77	69	77
aliminyum	0	0	0	alüminyum	43	20	21
mahsuz	0	0	0	mahsus	120	106	116
vürüs	0	0	0	virüs	28	15	41
aporlor	0	0	0	hoparlör	4	2	19
statyum	0	0	0	stadyum	10	8	45
yannış	0	0	0	yanlış	3270	2276	2849
muaffak	0	0	0	muvaffak	15	14	19
nacizane	0	0	0	naçizane	0	0	0
karemel	0	0	0	karamel	1	1	2
manüpülasyon	0	0	0	manipülasyon	16	12	21
fesetmek	0	0	0	feshetmek	0	0	0
kilot	0	0	0	külot	0	0	1
herkeş	0	0	0	herkes	1947	1497	3024
pisküüt	0	0	0	bisküvi	17	15	18
dekaratör	0	0	0	dekoratör	3	3	3
alobora	0	0	0	alabora	7	6	6
fermar	0	0	0	fermuar	4	2	2
kapşon	0	0	0	kapüşon	0	0	3
pantalon	0	0	0	pantolon	91	37	55
muşanba	0	0	0	muşamba	0	0	3
evye	0	0	0	eviye	0	0	0
şohben	0	0	0	şofben	0	0	0
aşentiyon	0	0	0	eşantiyon	2	2	3
artiz	0	0	0	artist	1	1	5
kordale	0	0	0	kurdele	24	21	57
dispirator	0	0	0	distribütör	0	0	4
aferim	0	0	0	aferin	17	14	16
deyer	0	0	0	değer	702	535	7854
pisiklet	0	0	0	bisiklet	29	19	29
dökümanter	0	0	0	dokümanter	1	1	1
yımırta	0	0	0	yumurta	97	57	83
aldırmamazlık	0	0	0	aldırmazlık	0	0	0
anotomi	0	0	0	anatomi	3	3	5
oğostos	0	0	0	ağustos	802	567	800
meraba	0	0	0	merhaba	37	28	30
prolüfütür	0	0	0	profiterol	0	0	0
ayrıyeten	0	0	0	ayrıca	3389	2769	2926
mazurat	0	0	0	maruzat	0	0	1
sandüviç	0	0	0	sandviç	11	9	12
akrapol	0	0	0	akropol	1	1	2
gömetri	0	0	0	geometri	2	2	10
mazohizm	0	0	0	mazoşizm	0	0	0
melemen	0	0	0	menemen	24	9	16
aşantiyon	0	0	0	eşantiyon	2	2	3
mütahit	0	0	0	müteahhit	173	110	222
ahlağın	0	0	0	ahlakın	24	22	73
evsane	0	0	0	efsane	39	32	59
mürivet	0	0	0	mürüvvet	6	3	6
parende	0	0	0	perende	0	0	0
sudyen	0	0	0	sütyen	0	0	0
amarika	0	0	0	amerika	337	245	1140
gangren	0	0	0	kangren	29	21	24
dekarasyon	0	0	0	dekorasyon	9	7	11
boğça	0	0	0	poğaça	4	4	4
muzur	0	0	0	muzır	17	9	9
layik	0	0	0	laik	1235	779	1201
eylenmek	0	0	0	eğlenmek	3	3	3
fortmanto	0	0	0	portmanto	0	0	0
çiflik	0	0	0	çiftlik	35	26	54
küvöz	0	0	0	kuvöz	0	0	0
bilader	0	0	0	birader	3	3	3
egzantrik	0	0	0	eksantrik	1	1	1
