typo	tf	df	sdf	correct	tf	df	sdf
asvalt	0	0	0	asfalt	2	2	3
meslekdaş	0	0	0	meslektaş	0	0	13
süprüz	0	0	0	sürpriz	288	222	269
kolanya	0	0	0	kolonya	0	0	0
dinazor	0	0	0	dinozor	0	0	0
ansımak	0	0	0	anımsamak	0	0	0
atelye	0	0	0	atölye	0	0	2
ekzantrik	0	0	0	eksantrik	0	0	0
yakinimdir	0	0	0	yakınımdır	1	1	1
eşgal	0	0	0	eşkal	0	0	0
kokreç	0	0	0	kokoreç	0	0	0
dakka	0	0	0	dakika	1560	966	1960
döndermek	0	0	0	döndürmek	1	1	1
egsantrik	0	0	0	eksantrik	0	0	0
afaroz	0	0	0	aforoz	1	1	1
şarter	0	0	0	şalter	0	0	0
afilli	0	0	0	afili	0	0	0
promasyon	0	0	0	promosyon	0	0	1
cenderme	0	0	0	jandarma	8	8	14
harfiyat	0	0	0	hafriyat	0	0	0
subap	0	0	0	supap	0	0	0
ukela	0	0	0	ukala	2	2	2
düyüm	0	0	0	düğüm	0	0	1
leyen	0	0	0	leğen	0	0	0
satlık	0	0	0	satılık	12	8	8
ukele	0	0	0	ukala	2	2	2
hakkaten	0	0	0	hakikaten	22	20	20
püsküvüt	0	0	0	bisküvi	0	0	0
prooram	0	0	0	program	116	99	671
opsayd	0	0	0	ofsayt	69	34	45
tenbel	0	0	0	tembel	3	2	4
karisör	0	0	0	karoser	0	0	0
çinakop	0	0	0	çinekop	0	0	0
sağnak	0	0	0	sağanak	10	9	9
almamazlık	0	0	0	almazlık	0	0	0
fullemek	0	0	0	doldurmak	20	18	19
bilmemezlik	0	0	0	bilmezlik	0	0	0
kakafoni	0	0	0	kakofoni	0	0	0
mürettebatlar	0	0	0	mürettebat	0	0	0
aşşağı	0	0	0	aşağı	32	27	79
gometri	0	0	0	geometri	0	0	4
valeybol	0	0	0	voleybol	595	335	383
aşırmasyon	0	0	0	aşırma	0	0	0
fasülye	0	0	0	fasulye	1	1	1
arozöz	0	0	0	arazöz	0	0	0
konsansüs	0	0	0	konsensüs	0	0	0
kirbit	0	0	0	kibrit	2	1	1
şevkat	0	0	0	şefkat	0	0	0
amartisör	0	0	0	amortisör	0	0	0
kitlemek	0	0	0	kilitlemek	0	0	0
tirbüşon	0	0	0	tirbuşon	0	0	0
inkilap	0	0	0	inkılap	2	1	1
tahüt	0	0	0	taahüt	0	0	0
oğustos	0	0	0	ağustos	106	81	85
mütaakip	0	0	0	müteakip	10	9	9
tafsiye	0	0	0	tavsiye	24	22	50
komidin	0	0	0	komodin	0	0	0
megoloman	0	0	0	megaloman	0	0	0
matamatik	0	0	0	matematik	3	3	14
nötür	0	0	0	nötr	0	0	0
erzağı	0	0	0	erzakı	0	0	0
ciyer	0	0	0	ciğer	0	0	4
sandöviç	0	0	0	sandviç	0	0	0
kollej	0	0	0	kolej	23	18	187
palyanço	0	0	0	palyaço	0	0	0
amaciyle	0	0	0	amacıyla	132	112	112
birfiil	0	0	0	bilfiil	0	0	0
keşki	0	0	0	keşke	76	55	57
eyitim	0	0	0	eğitim	290	176	249
siluet	0	0	0	silüet	0	0	0
takikardi	0	0	0	taşikardi	3	2	2
tamüden	0	0	0	taamüden	0	0	0
tiskinmek	0	0	0	tiksinmek	0	0	0
izalasyon	0	0	0	izolasyon	0	0	0
romörkör	0	0	0	römorkör	0	0	0
kolleksiyon	0	0	0	koleksiyon	0	0	6
eşortman	0	0	0	eşofman	8	4	11
pattiz	0	0	0	patates	1	1	2
kopye	0	0	0	kopya	1	1	12
erezyon	0	0	0	erozyon	0	0	0
kiprik	0	0	0	kirpik	0	0	0
entellektüel	0	0	0	entelektüel	3	3	3
akapunktur	0	0	0	akupunktur	0	0	0
kavonoz	0	0	0	kavanoz	0	0	0
ağostos	0	0	0	ağustos	106	81	85
sıvas	0	0	0	sivas	181	134	463
menapoz	0	0	0	menopoz	0	0	0
salomanje	0	0	0	salamanje	0	0	0
kominist	0	0	0	komünist	1	1	1
fites	0	0	0	vites	13	8	21
şayibe	0	0	0	şaibe	2	2	5
nalet	0	0	0	lanet	6	5	8
felan	0	0	0	falan	45	36	37
ziğnet	0	0	0	ziynet	1	1	1
aşofman	0	0	0	eşofman	8	4	11
anartar	0	0	0	anahtar	10	9	21
çukolata	0	0	0	çikolata	4	3	3
sitriptiz	0	0	0	striptiz	0	0	0
anlamamazlık	0	0	0	anlamazlık	0	0	0
veleybol	0	0	0	voleybol	595	335	383
sezeryan	0	0	0	sezaryen	0	0	1
tasviye	0	0	0	tasfiye	1	1	1
ilüzyon	0	0	0	illüzyon	0	0	0
üzre	0	0	0	üzere	748	621	638
egzost	0	0	0	egzoz	1	1	1
şindi	0	0	0	şimdi	555	455	705
sovan	0	0	0	soğan	0	0	2
tasfir	0	0	0	tasvir	0	0	0
birhaber	0	0	0	bihaber	1	1	1
kozmatik	0	0	0	kozmetik	1	1	1
kanpanya	0	0	0	kampanya	12	11	39
riks	0	0	0	risk	32	27	99
variyetli	0	0	0	zengin	100	65	100
vejeteryan	0	0	0	vejetaryen	0	0	0
tahamül	0	0	0	tahammül	10	9	19
müsbet	0	0	0	müspet	5	4	4
antiparantez	0	0	0	antrparantez	0	0	0
mönü	0	0	0	menü	0	0	1
acizane	0	0	0	naçizane	2	2	2
tolorans	0	0	0	tolerans	15	8	8
tanımamazlık	0	0	0	tanımazlık	0	0	0
deynek	0	0	0	değnek	6	4	10
masus	0	0	0	mahsus	3	2	3
istepne	0	0	0	stepne	0	0	0
acitasyon	0	0	0	ajitasyon	0	0	0
opörlör	0	0	0	hoparlör	0	0	7
ezzane	0	0	0	eczane	0	0	1
hıristiyan	0	0	0	hristiyan	2	2	3
karegrafi	0	0	0	koreografi	9	6	7
tenefüs	0	0	0	teneffüs	1	1	1
tesbit	0	0	0	tespit	260	202	228
üvertür	0	0	0	uvertür	0	0	0
profütürül	0	0	0	profiterol	0	0	0
istakoz	0	0	0	ıstakoz	0	0	0
maktül	0	0	0	maktul	0	0	0
merağını	0	0	0	merakını	0	0	1
barsak	0	0	0	bağırsak	1	1	3
eskirim	0	0	0	eskrim	20	7	7
hukuğun	0	0	0	hukukun	7	7	10
hemşeri	0	0	0	hemşehri	0	0	10
yannız	0	0	0	yalnız	199	162	271
lağbo	0	0	0	lavabo	0	0	0
deyinmek	0	0	0	değinmek	2	2	2
zerafet	0	0	0	zarafet	0	0	0
mahlukatlar	0	0	0	mahlukat	0	0	0
profütür	0	0	0	profiterol	0	0	0
egzos	0	0	0	egzoz	1	1	1
salomance	0	0	0	salamanje	0	0	0
kontür	0	0	0	kontör	0	0	0
karayca	0	0	0	karaimce	0	0	0
tetanoz	0	0	0	tetanos	0	0	0
biodizel	0	0	0	biyodizel	0	0	0
gardolap	0	0	0	gardırop	0	0	0
teşebüs	0	0	0	teşebbüs	5	3	8
eksozt	0	0	0	egzoz	1	1	1
kaysı	0	0	0	kayısı	0	0	0
çukulata	0	0	0	çikolata	4	3	3
yalnış	0	0	0	yanlış	334	235	278
megolaman	0	0	0	megaloman	0	0	0
lavobo	0	0	0	lavabo	0	0	0
meyva	0	0	0	meyve	12	9	27
allerji	0	0	0	alerji	0	0	0
gangaster	0	0	0	gangster	0	0	0
kaparo	0	0	0	kapora	0	0	0
maydonoz	0	0	0	maydanoz	0	0	0
entrasan	0	0	0	enteresan	32	25	27
bisküüt	0	0	0	bisküvi	0	0	0
azarbeycan	0	0	0	azerbaycan	75	42	65
şanzuman	0	0	0	şanzıman	0	0	0
azerbeycan	0	0	0	azerbaycan	75	42	65
münübüs	0	0	0	minibüs	4	4	8
kalemşör	0	0	0	kalemşor	0	0	0
ötenazi	0	0	0	ötanazi	0	0	0
sandoviç	0	0	0	sandviç	0	0	0
deyil	0	0	0	değil	2107	1263	1557
ahpab	0	0	0	ahbap	0	0	0
pisküvi	0	0	0	bisküvi	0	0	0
törörist	0	0	0	terörist	0	0	0
mefta	0	0	0	mevta	0	0	0
kırahathane	0	0	0	kıraathane	0	0	0
sohpet	0	0	0	sohbet	129	115	140
kipri	0	0	0	kirpi	0	0	1
tadilatlar	0	0	0	tadilat	2	2	7
ceryan	0	0	0	cereyan	3	3	4
mundar	0	0	0	murdar	0	0	0
kokareç	0	0	0	kokoreç	0	0	0
candarma	0	0	0	jandarma	8	8	14
nülüfer	0	0	0	nilüfer	108	49	58
poça	0	0	0	poğaça	1	1	1
karsör	0	0	0	karoser	0	0	0
radyosyon	0	0	0	radyasyon	0	0	1
halisünasyon	0	0	0	halüsinasyon	0	0	0
ilizyon	0	0	0	illüzyon	0	0	0
netekim	0	0	0	nitekim	16	15	15
istambul	0	0	0	istanbul	2030	982	1609
parlemento	0	0	0	parlamento	1	1	1
trabzan	0	0	0	tırabzan	0	0	0
nisbet	0	0	0	nispet	1	1	7
klavuz	0	0	0	kılavuz	1	1	1
olaraktan	0	0	0	olarak	5773	3212	3212
dabruka	0	0	0	darbuka	0	0	0
ıstırap	0	0	0	ızdırap	0	0	0
tribuşon	0	0	0	tirbuşon	0	0	0
ıstırar	0	0	0	ıztırar	0	0	0
ultrasyon	0	0	0	ultrason	0	0	0
dokunmatik	0	0	0	dokunmalı	0	0	0
kavaltı	0	0	0	kahvaltı	5	4	9
muacir	0	0	0	muhacir	0	0	0
komünükasyon	0	0	0	komünikasyon	0	0	0
mağma	0	0	0	magma	0	0	0
beyenmek	0	0	0	beğenmek	0	0	0
mazohist	0	0	0	mazoşist	0	0	0
okşizen	0	0	0	oksijen	1	1	1
panaroma	0	0	0	panorama	1	1	1
çekinser	0	0	0	çekimser	0	0	0
eksoz	0	0	0	egzoz	1	1	1
labaratuar	0	0	0	laboratuvar	2	2	4
laylon	0	0	0	naylon	1	1	2
revanş	0	0	0	rövanş	334	245	366
techizat	0	0	0	teçhizat	0	0	0
payton	0	0	0	fayton	0	0	0
müsayit	0	0	0	müsait	61	51	54
aliminyum	0	0	0	alüminyum	1	1	1
mahsuz	0	0	0	mahsus	3	2	3
viyolo	0	0	0	viyola	0	0	0
vürüs	0	0	0	virüs	5	3	5
aporlor	0	0	0	hoparlör	0	0	7
statyum	0	0	0	stadyum	73	46	189
yannış	0	0	0	yanlış	334	235	278
muaffak	0	0	0	muvaffak	9	7	7
parlementer	0	0	0	parlamenter	0	0	0
nacizane	0	0	0	naçizane	2	2	2
parelel	0	0	0	paralel	12	11	23
istihbaratlar	0	0	0	istihbarat	1	1	1
karemel	0	0	0	karamel	0	0	0
manüpülasyon	0	0	0	manipülasyon	7	5	13
fesetmek	0	0	0	feshetmek	0	0	0
filim	0	0	0	film	15	12	46
kilot	0	0	0	külot	0	0	0
herkeş	0	0	0	herkes	628	479	822
pisküüt	0	0	0	bisküvi	0	0	0
dekaratör	0	0	0	dekoratör	0	0	0
personeller	0	0	0	personel	28	27	51
alobora	0	0	0	alabora	0	0	0
fermar	0	0	0	fermuar	0	0	0
kapşon	0	0	0	kapüşon	0	0	0
pantalon	0	0	0	pantolon	1	1	1
muşanba	0	0	0	muşamba	0	0	0
evye	0	0	0	eviye	0	0	0
şohben	0	0	0	şofben	0	0	0
aşentiyon	0	0	0	eşantiyon	1	1	1
artiz	0	0	0	artist	0	0	7
psikiyatrist	0	0	0	psikiyatr	0	0	0
kordale	0	0	0	kurdele	3	3	5
dispirator	0	0	0	distribütör	0	0	0
mokasen	0	0	0	makosen	0	0	0
deyer	0	0	0	değer	82	64	1361
pisiklet	0	0	0	bisiklet	62	31	45
dökümanter	0	0	0	dokümanter	0	0	0
yımırta	0	0	0	yumurta	13	10	13
aldırmamazlık	0	0	0	aldırmazlık	0	0	0
anotomi	0	0	0	anatomi	0	0	2
oğostos	0	0	0	ağustos	106	81	85
assubay	0	0	0	astsubay	10	3	3
meraba	0	0	0	merhaba	14	14	16
prolüfütür	0	0	0	profiterol	0	0	0
ayrıyeten	0	0	0	ayrıca	876	750	756
mazurat	0	0	0	maruzat	0	0	0
sandüviç	0	0	0	sandviç	0	0	0
akrapol	0	0	0	akropol	0	0	0
oparasyon	0	0	0	operasyon	36	30	76
gömetri	0	0	0	geometri	0	0	4
peştemal	0	0	0	peştamal	0	0	0
müraccat	0	0	0	müracaat	16	12	18
mazohizm	0	0	0	mazoşizm	0	0	0
melemen	0	0	0	menemen	39	25	26
aşantiyon	0	0	0	eşantiyon	1	1	1
naturel	0	0	0	natürel	0	0	0
kurdela	0	0	0	kurdele	3	3	5
mütahit	0	0	0	müteahhit	1	1	2
ahlağın	0	0	0	ahlakın	0	0	5
evsane	0	0	0	efsane	160	134	193
mürivet	0	0	0	mürüvvet	10	4	4
ahçı	0	0	0	aşçı	8	5	7
sudyen	0	0	0	sütyen	0	0	0
ıskonto	0	0	0	iskonto	0	0	0
amarika	0	0	0	amerika	80	68	204
gangren	0	0	0	kangren	0	0	0
dekarasyon	0	0	0	dekorasyon	0	0	1
boğça	0	0	0	poğaça	1	1	1
muzur	0	0	0	muzır	0	0	0
layik	0	0	0	laik	0	0	0
eylenmek	0	0	0	eğlenmek	2	2	2
fortmanto	0	0	0	portmanto	0	0	0
çiflik	0	0	0	çiftlik	14	8	9
sarmısak	0	0	0	sarımsak	0	0	0
küvöz	0	0	0	kuvöz	0	0	0
döküman	0	0	0	doküman	0	0	0
egzantrik	0	0	0	eksantrik	0	0	0
pardesü	0	0	0	pardösü	0	0	0
