typo	tf	df	sdf	correct	tf	df	sdf
logar	0	0	0	rögar	0	0	0
senle	0	0	0	seninle	1	1	1
parağraf	0	0	0	paragraf	0	0	0
alarım	0	0	0	alarm	10	8	8
eşşek	0	0	0	eşek	7	3	3
celatin	0	0	0	jelatin	0	0	0
supab	0	0	0	supap	4	2	2
azemi	0	0	0	azami	51	29	29
mahçup	0	0	0	mahcup	3	3	3
şifai	0	0	0	şifahi	0	0	0
fantazi	0	0	0	fantezi	0	0	0
tenbih	0	0	0	tembih	0	0	0
arabeks	0	0	0	arabesk	0	0	0
tanpon	0	0	0	tampon	8	6	7
aperatif	0	0	0	aperitif	0	0	0
tiyo	0	0	0	tüyo	1	1	2
atmasyon	0	0	0	uydurma	0	0	9
ultimatom	0	0	0	ültimatom	0	0	0
hoporlör	0	0	0	hoparlör	2	2	2
uydurmasyon	0	0	0	uydurma	0	0	9
gazte	0	0	0	gazete	107	66	346
proleterya	0	0	0	proletarya	0	0	0
santranç	0	0	0	satranç	2	1	1
vehamet	0	0	0	vahamet	0	0	0
şemşiye	0	0	0	şemsiye	14	2	3
gravat	0	0	0	kravat	8	3	5
kurdale	0	0	0	kurdele	0	0	6
kollektif	0	0	0	kolektif	2	2	2
halisinasyon	0	0	0	halüsinasyon	0	0	0
asvalt	0	0	0	asfalt	6	4	6
meslekdaş	0	0	0	meslektaş	0	0	12
süprüz	0	0	0	sürpriz	50	38	53
kolanya	0	0	0	kolonya	3	3	3
dinazor	0	0	0	dinozor	0	0	0
ansımak	0	0	0	anımsamak	0	0	0
atelye	0	0	0	atölye	3	3	14
ekzantrik	0	0	0	eksantrik	0	0	0
yakinimdir	0	0	0	yakınımdır	0	0	0
eşgal	0	0	0	eşkal	0	0	0
kokreç	0	0	0	kokoreç	8	1	1
dakka	0	0	0	dakika	72	48	103
döndermek	0	0	0	döndürmek	3	3	4
egsantrik	0	0	0	eksantrik	0	0	0
afaroz	0	0	0	aforoz	0	0	0
şarter	0	0	0	şalter	0	0	0
afilli	0	0	0	afili	0	0	0
promasyon	0	0	0	promosyon	45	9	12
cenderme	0	0	0	jandarma	28	12	13
duymamazlık	0	0	0	duymazlık	0	0	0
subap	0	0	0	supap	4	2	2
ukela	0	0	0	ukala	0	0	0
düyüm	0	0	0	düğüm	1	1	2
leyen	0	0	0	leğen	0	0	0
satlık	0	0	0	satılık	12	10	11
ukele	0	0	0	ukala	0	0	0
hakkaten	0	0	0	hakikaten	9	6	6
püsküvüt	0	0	0	bisküvi	6	4	4
prooram	0	0	0	program	66	49	220
opsayd	0	0	0	ofsayt	0	0	0
miğde	0	0	0	mide	2	1	2
tenbel	0	0	0	tembel	0	0	2
karisör	0	0	0	karoser	0	0	2
sağnak	0	0	0	sağanak	1	1	1
almamazlık	0	0	0	almazlık	0	0	0
fullemek	0	0	0	doldurmak	2	2	2
bilmemezlik	0	0	0	bilmezlik	0	0	0
kakafoni	0	0	0	kakofoni	0	0	0
mürettebatlar	0	0	0	mürettebat	4	2	6
aşşağı	0	0	0	aşağı	89	70	110
mürüvet	0	0	0	mürüvvet	0	0	0
gometri	0	0	0	geometri	0	0	0
valeybol	0	0	0	voleybol	4	4	4
aşırmasyon	0	0	0	aşırma	0	0	0
fasülye	0	0	0	fasulye	3	3	3
arozöz	0	0	0	arazöz	0	0	0
konsansüs	0	0	0	konsensüs	1	1	1
sibop	0	0	0	supap	4	2	2
kirbit	0	0	0	kibrit	4	4	4
askari	0	0	0	asgari	330	75	80
şevkat	0	0	0	şefkat	0	0	0
amartisör	0	0	0	amortisör	1	1	1
kitlemek	0	0	0	kilitlemek	0	0	0
tirbüşon	0	0	0	tirbuşon	0	0	0
inkilap	0	0	0	inkılap	0	0	0
tahüt	0	0	0	taahüt	1	1	2
penbe	0	0	0	pembe	2	2	2
menüsküs	0	0	0	menisküs	0	0	0
silahşör	0	0	0	silahşor	0	0	0
oğustos	0	0	0	ağustos	138	78	83
mütaakip	0	0	0	müteakip	20	18	18
kareografi	0	0	0	koreografi	0	0	0
tafsiye	0	0	0	tavsiye	29	27	62
komidin	0	0	0	komodin	0	0	0
megoloman	0	0	0	megaloman	0	0	0
matamatik	0	0	0	matematik	11	5	7
nötür	0	0	0	nötr	4	2	2
erzağı	0	0	0	erzakı	0	0	0
sütüdyo	0	0	0	stüdyo	6	4	7
ciyer	0	0	0	ciğer	0	0	1
sandöviç	0	0	0	sandviç	1	1	1
kollej	0	0	0	kolej	2	2	5
palyanço	0	0	0	palyaço	3	1	1
amaciyle	0	0	0	amacıyla	323	259	259
birfiil	0	0	0	bilfiil	1	1	1
keşki	0	0	0	keşke	11	9	9
eyitim	0	0	0	eğitim	374	181	224
siluet	0	0	0	silüet	0	0	0
takikardi	0	0	0	taşikardi	0	0	0
tamüden	0	0	0	taamüden	0	0	0
tiskinmek	0	0	0	tiksinmek	0	0	0
izalasyon	0	0	0	izolasyon	4	4	12
romörkör	0	0	0	römorkör	1	1	1
kolleksiyon	0	0	0	koleksiyon	2	2	20
eşortman	0	0	0	eşofman	0	0	0
küpür	0	0	0	kupür	3	3	4
pattiz	0	0	0	patates	20	10	10
kopye	0	0	0	kopya	1	1	11
erezyon	0	0	0	erozyon	0	0	0
kiprik	0	0	0	kirpik	0	0	0
entellektüel	0	0	0	entelektüel	0	0	0
akapunktur	0	0	0	akupunktur	0	0	0
kavonoz	0	0	0	kavanoz	0	0	0
ağostos	0	0	0	ağustos	138	78	83
anfi	0	0	0	amfi	0	0	2
tükrük	0	0	0	tükürük	0	0	0
sıvas	0	0	0	sivas	27	21	24
menapoz	0	0	0	menopoz	0	0	0
salomanje	0	0	0	salamanje	0	0	0
kominist	0	0	0	komünist	7	6	6
fites	0	0	0	vites	15	10	11
şayibe	0	0	0	şaibe	0	0	0
nalet	0	0	0	lanet	0	0	0
felan	0	0	0	falan	14	11	11
ziğnet	0	0	0	ziynet	34	14	14
aşofman	0	0	0	eşofman	0	0	0
anartar	0	0	0	anahtar	24	22	32
çukolata	0	0	0	çikolata	11	10	18
sitriptiz	0	0	0	striptiz	0	0	2
anlamamazlık	0	0	0	anlamazlık	0	0	0
veleybol	0	0	0	voleybol	4	4	4
sezeryan	0	0	0	sezaryen	0	0	0
tasviye	0	0	0	tasfiye	11	9	10
ilüzyon	0	0	0	illüzyon	0	0	0
üzre	0	0	0	üzere	821	593	596
egzost	0	0	0	egzoz	4	2	3
şindi	0	0	0	şimdi	343	259	366
muhattap	0	0	0	muhatap	14	11	16
sovan	0	0	0	soğan	6	6	9
tasfir	0	0	0	tasvir	1	1	1
birhaber	0	0	0	bihaber	0	0	0
kozmatik	0	0	0	kozmetik	34	12	12
kanpanya	0	0	0	kampanya	46	29	95
riks	0	0	0	risk	231	120	267
variyetli	0	0	0	zengin	130	73	129
vejeteryan	0	0	0	vejetaryen	0	0	0
tahamül	0	0	0	tahammül	0	0	1
müsbet	0	0	0	müspet	1	1	1
antiparantez	0	0	0	antrparantez	0	0	0
mönü	0	0	0	menü	6	2	7
testesteron	0	0	0	testosteron	0	0	0
acizane	0	0	0	naçizane	0	0	0
tolorans	0	0	0	tolerans	6	4	10
tanımamazlık	0	0	0	tanımazlık	0	0	0
deynek	0	0	0	değnek	0	0	0
masus	0	0	0	mahsus	9	9	9
istepne	0	0	0	stepne	0	0	0
acitasyon	0	0	0	ajitasyon	1	1	1
opörlör	0	0	0	hoparlör	2	2	2
ezzane	0	0	0	eczane	5	4	18
karegrafi	0	0	0	koreografi	0	0	0
tenefüs	0	0	0	teneffüs	0	0	0
üvertür	0	0	0	uvertür	0	0	0
profütürül	0	0	0	profiterol	0	0	0
istakoz	0	0	0	ıstakoz	0	0	2
maktül	0	0	0	maktul	0	0	0
merağını	0	0	0	merakını	0	0	1
taxi	0	0	0	taksi	48	23	77
tesbih	0	0	0	tespih	0	0	0
barsak	0	0	0	bağırsak	4	2	2
eskirim	0	0	0	eskrim	0	0	0
hukuğun	0	0	0	hukukun	9	7	12
yannız	0	0	0	yalnız	33	29	94
lağbo	0	0	0	lavabo	7	3	3
deyinmek	0	0	0	değinmek	0	0	0
zerafet	0	0	0	zarafet	0	0	0
mahlukatlar	0	0	0	mahlukat	0	0	0
motorsiklet	0	0	0	motosiklet	24	13	19
profütür	0	0	0	profiterol	0	0	0
egzos	0	0	0	egzoz	4	2	3
salomance	0	0	0	salamanje	0	0	0
kontür	0	0	0	kontör	2	2	3
karayca	0	0	0	karaimce	0	0	0
tetanoz	0	0	0	tetanos	0	0	0
gardolap	0	0	0	gardırop	0	0	0
teşebüs	0	0	0	teşebbüs	13	10	16
eksozt	0	0	0	egzoz	4	2	3
çukulata	0	0	0	çikolata	11	10	18
yalnış	0	0	0	yanlış	143	106	130
megolaman	0	0	0	megaloman	0	0	0
lavobo	0	0	0	lavabo	7	3	3
seyehat	0	0	0	seyahat	84	45	61
allerji	0	0	0	alerji	0	0	0
gangaster	0	0	0	gangster	0	0	0
entrasan	0	0	0	enteresan	10	9	9
bisküüt	0	0	0	bisküvi	6	4	4
azarbeycan	0	0	0	azerbaycan	113	58	64
şanzuman	0	0	0	şanzıman	10	8	12
münübüs	0	0	0	minibüs	44	17	21
kalemşör	0	0	0	kalemşor	0	0	0
ötenazi	0	0	0	ötanazi	0	0	0
sandoviç	0	0	0	sandviç	1	1	1
deyil	0	0	0	değil	814	520	592
ahpab	0	0	0	ahbap	0	0	0
pisküvi	0	0	0	bisküvi	6	4	4
mentalite	0	0	0	mantalite	0	0	0
törörist	0	0	0	terörist	1	1	2
mefta	0	0	0	mevta	0	0	0
kırahathane	0	0	0	kıraathane	0	0	0
sohpet	0	0	0	sohbet	15	15	21
kipri	0	0	0	kirpi	7	3	3
kontur	0	0	0	kontör	2	2	3
tadilatlar	0	0	0	tadilat	2	2	6
ceryan	0	0	0	cereyan	2	2	2
mundar	0	0	0	murdar	0	0	0
kokareç	0	0	0	kokoreç	8	1	1
candarma	0	0	0	jandarma	28	12	13
nülüfer	0	0	0	nilüfer	13	7	7
poça	0	0	0	poğaça	0	0	0
karsör	0	0	0	karoser	0	0	2
radyosyon	0	0	0	radyasyon	0	0	1
ilizyon	0	0	0	illüzyon	0	0	0
netekim	0	0	0	nitekim	11	11	11
istambul	0	0	0	istanbul	1421	661	752
parlemento	0	0	0	parlamento	4	4	29
trabzan	0	0	0	tırabzan	0	0	0
nisbet	0	0	0	nispet	0	0	13
klavuz	0	0	0	kılavuz	1	1	5
benle	0	0	0	benimle	3	3	3
olaraktan	0	0	0	olarak	4225	1874	1875
dabruka	0	0	0	darbuka	0	0	0
gaste	0	0	0	gazete	107	66	346
ıstırap	0	0	0	ızdırap	1	1	2
tribuşon	0	0	0	tirbuşon	0	0	0
ıstırar	0	0	0	ıztırar	0	0	0
ultrasyon	0	0	0	ultrason	1	1	1
kavaltı	0	0	0	kahvaltı	1	1	9
muacir	0	0	0	muhacir	0	0	0
telafuz	0	0	0	telaffuz	6	5	5
komünükasyon	0	0	0	komünikasyon	0	0	0
mağma	0	0	0	magma	0	0	0
beyenmek	0	0	0	beğenmek	0	0	0
mazohist	0	0	0	mazoşist	0	0	0
okşizen	0	0	0	oksijen	3	2	2
çekinser	0	0	0	çekimser	0	0	0
eksoz	0	0	0	egzoz	4	2	3
labaratuar	0	0	0	laboratuvar	2	2	12
laylon	0	0	0	naylon	7	2	2
revanş	0	0	0	rövanş	1	1	1
techizat	0	0	0	teçhizat	1	1	12
payton	0	0	0	fayton	0	0	0
müsayit	0	0	0	müsait	20	15	16
aliminyum	0	0	0	alüminyum	44	10	10
mahsuz	0	0	0	mahsus	9	9	9
diyaloga	0	0	0	diyaloğa	0	0	0
vürüs	0	0	0	virüs	3	2	3
aporlor	0	0	0	hoparlör	2	2	2
statyum	0	0	0	stadyum	3	3	5
yannış	0	0	0	yanlış	143	106	130
muaffak	0	0	0	muvaffak	0	0	0
parlementer	0	0	0	parlamenter	3	1	2
nacizane	0	0	0	naçizane	0	0	0
istihbaratlar	0	0	0	istihbarat	2	2	3
karemel	0	0	0	karamel	0	0	0
manüpülasyon	0	0	0	manipülasyon	4	4	9
fesetmek	0	0	0	feshetmek	2	2	2
filim	0	0	0	film	57	20	43
kilot	0	0	0	külot	0	0	0
herkeş	0	0	0	herkes	136	105	187
pisküüt	0	0	0	bisküvi	6	4	4
dekaratör	0	0	0	dekoratör	0	0	0
proğram	0	0	0	program	66	49	220
alobora	0	0	0	alabora	2	1	1
fermar	0	0	0	fermuar	1	1	1
artis	0	0	0	artist	0	0	0
kapşon	0	0	0	kapüşon	0	0	0
pantalon	0	0	0	pantolon	9	8	9
muşanba	0	0	0	muşamba	0	0	0
seramoni	0	0	0	seremoni	0	0	1
evye	0	0	0	eviye	0	0	0
şohben	0	0	0	şofben	0	0	0
aşentiyon	0	0	0	eşantiyon	0	0	0
artiz	0	0	0	artist	0	0	0
psikiyatrist	0	0	0	psikiyatr	0	0	1
kordale	0	0	0	kurdele	0	0	6
dispirator	0	0	0	distribütör	5	4	28
aferim	0	0	0	aferin	0	0	0
mokasen	0	0	0	makosen	0	0	0
antreman	0	0	0	antrenman	1	1	1
deyer	0	0	0	değer	376	235	1046
pisiklet	0	0	0	bisiklet	17	7	12
provakatör	0	0	0	provokatör	0	0	1
dökümanter	0	0	0	dokümanter	0	0	0
yımırta	0	0	0	yumurta	39	8	16
aldırmamazlık	0	0	0	aldırmazlık	0	0	0
anotomi	0	0	0	anatomi	0	0	0
oğostos	0	0	0	ağustos	138	78	83
assubay	0	0	0	astsubay	34	8	9
meraba	0	0	0	merhaba	1	1	1
prolüfütür	0	0	0	profiterol	0	0	0
ayrıyeten	0	0	0	ayrıca	570	458	467
mazurat	0	0	0	maruzat	0	0	0
sandüviç	0	0	0	sandviç	1	1	1
akrapol	0	0	0	akropol	1	1	2
oparasyon	0	0	0	operasyon	19	15	81
gömetri	0	0	0	geometri	0	0	0
peştemal	0	0	0	peştamal	0	0	0
arefe	0	0	0	arife	3	3	4
müraccat	0	0	0	müracaat	46	33	41
mazohizm	0	0	0	mazoşizm	0	0	0
melemen	0	0	0	menemen	3	1	1
aşantiyon	0	0	0	eşantiyon	0	0	0
naturel	0	0	0	natürel	1	1	1
kurdela	0	0	0	kurdele	0	0	6
mütahit	0	0	0	müteahhit	22	11	44
ahlağın	0	0	0	ahlakın	0	0	0
evsane	0	0	0	efsane	11	9	12
mürivet	0	0	0	mürüvvet	0	0	0
parende	0	0	0	perende	0	0	0
sudyen	0	0	0	sütyen	0	0	0
amarika	0	0	0	amerika	146	99	177
gangren	0	0	0	kangren	0	0	1
dekarasyon	0	0	0	dekorasyon	12	10	11
boğça	0	0	0	poğaça	0	0	0
muzur	0	0	0	muzır	0	0	0
layik	0	0	0	laik	2	2	2
eylenmek	0	0	0	eğlenmek	1	1	1
cimnastik	0	0	0	jimnastik	2	1	1
fortmanto	0	0	0	portmanto	0	0	0
çiflik	0	0	0	çiftlik	6	5	11
sarmısak	0	0	0	sarımsak	14	3	3
küvöz	0	0	0	kuvöz	0	0	0
döküman	0	0	0	doküman	3	2	9
bilader	0	0	0	birader	0	0	1
karekter	0	0	0	karakter	3	2	19
egzantrik	0	0	0	eksantrik	0	0	0
pardesü	0	0	0	pardösü	0	0	0
