typo	tf	df	sdf	correct	tf	df	sdf
çinakop	0	0	0	çinekop	0	0	0
almamazlık	0	0	0	almazlık	0	0	0
fullemek	0	0	0	doldurmak	2	2	2
bilmemezlik	0	0	0	bilmezlik	0	0	0
kakafoni	0	0	0	kakofoni	0	0	0
mürettebatlar	0	0	0	mürettebat	0	0	0
aşşağı	0	0	0	aşağı	8	8	26
mürüvet	0	0	0	mürüvvet	0	0	0
gometri	0	0	0	geometri	0	0	2
valeybol	0	0	0	voleybol	7	7	10
aşırmasyon	0	0	0	aşırma	0	0	0
arozöz	0	0	0	arazöz	0	0	0
laboratuar	0	0	0	laboratuvar	2	2	2
konsansüs	0	0	0	konsensüs	0	0	0
sibop	0	0	0	supap	0	0	0
kirbit	0	0	0	kibrit	1	1	1
askari	0	0	0	asgari	3	3	3
şevkat	0	0	0	şefkat	2	1	2
hintli	0	0	0	hint	4	4	4
amartisör	0	0	0	amortisör	0	0	0
kitlemek	0	0	0	kilitlemek	0	0	0
tirbüşon	0	0	0	tirbuşon	0	0	0
inkilap	0	0	0	inkılap	0	0	0
tahüt	0	0	0	taahüt	0	0	0
penbe	0	0	0	pembe	8	7	9
menüsküs	0	0	0	menisküs	2	2	2
oğustos	0	0	0	ağustos	11	11	16
mütaakip	0	0	0	müteakip	5	5	5
kareografi	0	0	0	koreografi	2	2	6
tafsiye	0	0	0	tavsiye	25	18	29
komidin	0	0	0	komodin	0	0	0
megoloman	0	0	0	megaloman	0	0	0
matamatik	0	0	0	matematik	15	4	5
nötür	0	0	0	nötr	0	0	0
erzağı	0	0	0	erzakı	0	0	0
sütüdyo	0	0	0	stüdyo	14	12	71
ciyer	0	0	0	ciğer	0	0	8
sandöviç	0	0	0	sandviç	0	0	0
kollej	0	0	0	kolej	0	0	3
palyanço	0	0	0	palyaço	0	0	1
amaciyle	0	0	0	amacıyla	31	29	29
birfiil	0	0	0	bilfiil	0	0	0
keşki	0	0	0	keşke	44	33	33
eyitim	0	0	0	eğitim	106	72	119
siluet	0	0	0	silüet	0	0	0
takikardi	0	0	0	taşikardi	0	0	0
tamüden	0	0	0	taamüden	0	0	0
tiskinmek	0	0	0	tiksinmek	0	0	0
izalasyon	0	0	0	izolasyon	0	0	0
romörkör	0	0	0	römorkör	0	0	0
kolleksiyon	0	0	0	koleksiyon	20	11	25
şöför	0	0	0	şoför	3	3	17
eşortman	0	0	0	eşofman	0	0	4
müdahele	0	0	0	müdahale	20	16	34
pattiz	0	0	0	patates	1	1	1
kopye	0	0	0	kopya	6	4	10
erezyon	0	0	0	erozyon	0	0	0
kiprik	0	0	0	kirpik	3	1	2
akapunktur	0	0	0	akupunktur	0	0	0
kavonoz	0	0	0	kavanoz	0	0	1
ağostos	0	0	0	ağustos	11	11	16
anfi	0	0	0	amfi	1	1	1
tükrük	0	0	0	tükürük	2	2	3
sıvas	0	0	0	sivas	5	4	5
menapoz	0	0	0	menopoz	0	0	0
salomanje	0	0	0	salamanje	0	0	0
kominist	0	0	0	komünist	7	4	4
yunanlı	0	0	0	yunan	11	9	14
fites	0	0	0	vites	0	0	0
şayibe	0	0	0	şaibe	0	0	0
nalet	0	0	0	lanet	3	3	6
felan	0	0	0	falan	38	32	35
ziğnet	0	0	0	ziynet	5	5	5
aşofman	0	0	0	eşofman	0	0	4
anartar	0	0	0	anahtar	7	7	14
çukolata	0	0	0	çikolata	2	1	1
sitriptiz	0	0	0	striptiz	13	10	11
anlamamazlık	0	0	0	anlamazlık	0	0	0
veleybol	0	0	0	voleybol	7	7	10
sezeryan	0	0	0	sezaryen	0	0	2
tasviye	0	0	0	tasfiye	0	0	0
ilüzyon	0	0	0	illüzyon	12	9	9
üzre	0	0	0	üzere	132	114	118
egzost	0	0	0	egzoz	0	0	0
şindi	0	0	0	şimdi	337	222	278
muhattap	0	0	0	muhatap	4	2	2
sovan	0	0	0	soğan	0	0	1
tasfir	0	0	0	tasvir	1	1	1
birhaber	0	0	0	bihaber	0	0	0
kozmatik	0	0	0	kozmetik	4	3	3
kanpanya	0	0	0	kampanya	6	5	29
riks	0	0	0	risk	44	23	46
variyetli	0	0	0	zengin	42	31	45
vejeteryan	0	0	0	vejetaryen	3	2	2
tahamül	0	0	0	tahammül	15	12	22
müsbet	0	0	0	müspet	0	0	0
antiparantez	0	0	0	antrparantez	0	0	0
testesteron	0	0	0	testosteron	1	1	2
acizane	0	0	0	naçizane	2	2	2
tolorans	0	0	0	tolerans	0	0	3
tanımamazlık	0	0	0	tanımazlık	0	0	0
deynek	0	0	0	değnek	1	1	2
masus	0	0	0	mahsus	0	0	1
istepne	0	0	0	stepne	0	0	0
acitasyon	0	0	0	ajitasyon	1	1	1
opörlör	0	0	0	hoparlör	0	0	0
ezzane	0	0	0	eczane	0	0	1
karegrafi	0	0	0	koreografi	2	2	6
tenefüs	0	0	0	teneffüs	0	0	0
üvertür	0	0	0	uvertür	0	0	0
profütürül	0	0	0	profiterol	0	0	0
istakoz	0	0	0	ıstakoz	0	0	0
maktül	0	0	0	maktul	0	0	0
merağını	0	0	0	merakını	0	0	1
barsak	0	0	0	bağırsak	4	4	4
eskirim	0	0	0	eskrim	0	0	2
hukuğun	0	0	0	hukukun	2	2	2
yannız	0	0	0	yalnız	101	87	119
lağbo	0	0	0	lavabo	0	0	1
deyinmek	0	0	0	değinmek	0	0	0
usül	0	0	0	usul	1	1	10
zerafet	0	0	0	zarafet	1	1	4
mahlukatlar	0	0	0	mahlukat	0	0	0
motorsiklet	0	0	0	motosiklet	5	5	5
profütür	0	0	0	profiterol	0	0	0
egzos	0	0	0	egzoz	0	0	0
salomance	0	0	0	salamanje	0	0	0
kontür	0	0	0	kontör	0	0	0
karayca	0	0	0	karaimce	0	0	0
tetanoz	0	0	0	tetanos	0	0	0
biodizel	0	0	0	biyodizel	0	0	0
gardolap	0	0	0	gardırop	0	0	1
teşebüs	0	0	0	teşebbüs	4	4	5
eksozt	0	0	0	egzoz	0	0	0
kaysı	0	0	0	kayısı	5	2	2
çukulata	0	0	0	çikolata	2	1	1
yalnış	0	0	0	yanlış	91	76	84
megolaman	0	0	0	megaloman	0	0	0
lavobo	0	0	0	lavabo	0	0	1
meyva	0	0	0	meyve	21	11	14
allerji	0	0	0	alerji	0	0	2
gangaster	0	0	0	gangster	0	0	0
kaparo	0	0	0	kapora	0	0	0
maydonoz	0	0	0	maydanoz	0	0	0
entrasan	0	0	0	enteresan	19	13	15
bisküüt	0	0	0	bisküvi	0	0	3
azarbeycan	0	0	0	azerbaycan	17	7	9
şanzuman	0	0	0	şanzıman	0	0	0
azerbeycan	0	0	0	azerbaycan	17	7	9
münübüs	0	0	0	minibüs	1	1	6
kalemşör	0	0	0	kalemşor	0	0	0
sandoviç	0	0	0	sandviç	0	0	0
deyil	0	0	0	değil	650	355	453
ahpab	0	0	0	ahbap	0	0	0
pisküvi	0	0	0	bisküvi	0	0	3
mentalite	0	0	0	mantalite	0	0	0
törörist	0	0	0	terörist	3	3	4
mefta	0	0	0	mevta	0	0	0
kırahathane	0	0	0	kıraathane	0	0	0
sohpet	0	0	0	sohbet	74	63	85
kipri	0	0	0	kirpi	1	1	5
tadilatlar	0	0	0	tadilat	7	3	4
ceryan	0	0	0	cereyan	1	1	1
mundar	0	0	0	murdar	0	0	0
kokareç	0	0	0	kokoreç	0	0	0
candarma	0	0	0	jandarma	6	4	5
nülüfer	0	0	0	nilüfer	43	16	17
poça	0	0	0	poğaça	0	0	2
karsör	0	0	0	karoser	0	0	0
radyosyon	0	0	0	radyasyon	0	0	0
halisünasyon	0	0	0	halüsinasyon	0	0	0
ilizyon	0	0	0	illüzyon	12	9	9
netekim	0	0	0	nitekim	7	6	6
istambul	0	0	0	istanbul	452	247	316
parlemento	0	0	0	parlamento	1	1	3
trabzan	0	0	0	tırabzan	0	0	0
nisbet	0	0	0	nispet	0	0	0
klavuz	0	0	0	kılavuz	1	1	1
olaraktan	0	0	0	olarak	1039	611	612
dabruka	0	0	0	darbuka	1	1	2
gaste	0	0	0	gazete	15	15	193
ıstırap	0	0	0	ızdırap	1	1	1
tribuşon	0	0	0	tirbuşon	0	0	0
ıstırar	0	0	0	ıztırar	0	0	0
ultrasyon	0	0	0	ultrason	3	3	3
dokunmatik	0	0	0	dokunmalı	0	0	0
kavaltı	0	0	0	kahvaltı	19	18	27
muacir	0	0	0	muhacir	1	1	1
telafuz	0	0	0	telaffuz	4	4	4
komünükasyon	0	0	0	komünikasyon	0	0	0
mağma	0	0	0	magma	2	2	2
beyenmek	0	0	0	beğenmek	0	0	0
mazohist	0	0	0	mazoşist	0	0	0
okşizen	0	0	0	oksijen	5	5	8
panaroma	0	0	0	panorama	0	0	0
çekinser	0	0	0	çekimser	0	0	0
eksoz	0	0	0	egzoz	0	0	0
labaratuar	0	0	0	laboratuvar	2	2	2
laylon	0	0	0	naylon	1	1	1
revanş	0	0	0	rövanş	0	0	0
techizat	0	0	0	teçhizat	0	0	0
payton	0	0	0	fayton	0	0	0
müsayit	0	0	0	müsait	3	3	6
aliminyum	0	0	0	alüminyum	0	0	0
mahsuz	0	0	0	mahsus	0	0	1
diyaloga	0	0	0	diyaloğa	0	0	0
viyolo	0	0	0	viyola	0	0	0
vürüs	0	0	0	virüs	0	0	0
aporlor	0	0	0	hoparlör	0	0	0
statyum	0	0	0	stadyum	0	0	11
yannış	0	0	0	yanlış	91	76	84
muaffak	0	0	0	muvaffak	0	0	0
parlementer	0	0	0	parlamenter	0	0	0
nacizane	0	0	0	naçizane	2	2	2
parelel	0	0	0	paralel	3	3	3
istihbaratlar	0	0	0	istihbarat	0	0	1
karemel	0	0	0	karamel	0	0	0
manüpülasyon	0	0	0	manipülasyon	0	0	0
fesetmek	0	0	0	feshetmek	0	0	0
filim	0	0	0	film	426	173	397
kilot	0	0	0	külot	1	1	1
herkeş	0	0	0	herkes	228	160	313
pisküüt	0	0	0	bisküvi	0	0	3
dekaratör	0	0	0	dekoratör	1	1	2
personeller	0	0	0	personel	0	0	4
proğram	0	0	0	program	90	67	431
alobora	0	0	0	alabora	29	12	12
fermar	0	0	0	fermuar	0	0	4
pantalon	0	0	0	pantolon	6	5	19
muşanba	0	0	0	muşamba	0	0	0
seramoni	0	0	0	seremoni	0	0	1
evye	0	0	0	eviye	0	0	0
şohben	0	0	0	şofben	0	0	0
aşentiyon	0	0	0	eşantiyon	0	0	0
kordale	0	0	0	kurdele	0	0	2
dispirator	0	0	0	distribütör	0	0	1
aferim	0	0	0	aferin	2	2	2
mokasen	0	0	0	makosen	0	0	0
antreman	0	0	0	antrenman	2	2	6
insiyatif	0	0	0	inisiyatif	0	0	2
deyer	0	0	0	değer	38	31	194
pisiklet	0	0	0	bisiklet	4	4	5
provakatör	0	0	0	provokatör	0	0	0
dökümanter	0	0	0	dokümanter	0	0	0
yımırta	0	0	0	yumurta	11	9	12
aldırmamazlık	0	0	0	aldırmazlık	0	0	0
anotomi	0	0	0	anatomi	0	0	1
oğostos	0	0	0	ağustos	11	11	16
assubay	0	0	0	astsubay	1	1	1
meraba	0	0	0	merhaba	29	24	25
prolüfütür	0	0	0	profiterol	0	0	0
ayrıyeten	0	0	0	ayrıca	183	152	157
mazurat	0	0	0	maruzat	0	0	0
sandüviç	0	0	0	sandviç	0	0	0
akrapol	0	0	0	akropol	0	0	0
oparasyon	0	0	0	operasyon	21	17	56
gömetri	0	0	0	geometri	0	0	2
peştemal	0	0	0	peştamal	0	0	0
arefe	0	0	0	arife	0	0	0
müraccat	0	0	0	müracaat	0	0	0
mazohizm	0	0	0	mazoşizm	0	0	0
melemen	0	0	0	menemen	0	0	0
aşantiyon	0	0	0	eşantiyon	0	0	0
naturel	0	0	0	natürel	6	3	3
kurdela	0	0	0	kurdele	0	0	2
mütahit	0	0	0	müteahhit	1	1	1
ahlağın	0	0	0	ahlakın	0	0	0
evsane	0	0	0	efsane	42	30	48
mürivet	0	0	0	mürüvvet	0	0	0
ahçı	0	0	0	aşçı	3	2	5
parende	0	0	0	perende	0	0	0
sudyen	0	0	0	sütyen	3	2	5
ıskonto	0	0	0	iskonto	0	0	0
amarika	0	0	0	amerika	74	54	159
gangren	0	0	0	kangren	0	0	0
restorant	0	0	0	restoran	21	19	45
dekarasyon	0	0	0	dekorasyon	1	1	2
boğça	0	0	0	poğaça	0	0	2
muzur	0	0	0	muzır	0	0	1
layik	0	0	0	laik	0	0	1
eylenmek	0	0	0	eğlenmek	4	3	3
cimnastik	0	0	0	jimnastik	3	3	3
fortmanto	0	0	0	portmanto	0	0	0
çiflik	0	0	0	çiftlik	6	4	5
sarmısak	0	0	0	sarımsak	0	0	0
küvöz	0	0	0	kuvöz	0	0	0
döküman	0	0	0	doküman	0	0	0
bilader	0	0	0	birader	0	0	0
egzantrik	0	0	0	eksantrik	0	0	0
