typo	tf	df	sdf	correct	tf	df	sdf
bilimum	0	0	0	bilumum	0	0	0
pattes	0	0	0	patates	5	4	4
aparatif	0	0	0	aperitif	0	0	0
afganlı	0	0	0	afgan	0	0	2
ekistra	0	0	0	ekstra	1	1	1
labaratuvar	0	0	0	laboratuvar	2	2	11
taşaron	0	0	0	taşeron	40	11	18
florasan	0	0	0	floresan	0	0	2
menecer	0	0	0	menajer	0	0	0
poaça	0	0	0	poğaça	0	0	0
mustarip	0	0	0	muzdarip	0	0	0
distribitör	0	0	0	distribütör	0	0	1
logar	0	0	0	rögar	1	1	3
senle	0	0	0	seninle	3	2	2
parağraf	0	0	0	paragraf	0	0	0
alarım	0	0	0	alarm	5	5	13
eşşek	0	0	0	eşek	0	0	0
celatin	0	0	0	jelatin	0	0	1
supab	0	0	0	supap	0	0	0
azemi	0	0	0	azami	9	5	5
fantazi	0	0	0	fantezi	1	1	1
tenbih	0	0	0	tembih	0	0	0
arabeks	0	0	0	arabesk	7	3	3
tanpon	0	0	0	tampon	1	1	1
aperatif	0	0	0	aperitif	0	0	0
tiyo	0	0	0	tüyo	0	0	0
atmasyon	0	0	0	uydurma	0	0	1
ultimatom	0	0	0	ültimatom	0	0	0
hoporlör	0	0	0	hoparlör	2	1	4
uydurmasyon	0	0	0	uydurma	0	0	1
gazte	0	0	0	gazete	19	12	300
proleterya	0	0	0	proletarya	0	0	0
santranç	0	0	0	satranç	0	0	0
şemşiye	0	0	0	şemsiye	2	2	4
gravat	0	0	0	kravat	3	2	2
kurdale	0	0	0	kurdele	1	1	2
kollektif	0	0	0	kolektif	0	0	2
halisinasyon	0	0	0	halüsinasyon	0	0	0
asvalt	0	0	0	asfalt	9	4	5
meslekdaş	0	0	0	meslektaş	0	0	30
süprüz	0	0	0	sürpriz	12	10	14
kolanya	0	0	0	kolonya	0	0	0
dinazor	0	0	0	dinozor	0	0	0
ansımak	0	0	0	anımsamak	0	0	0
atelye	0	0	0	atölye	1	1	6
ekzantrik	0	0	0	eksantrik	0	0	0
yakinimdir	0	0	0	yakınımdır	0	0	0
kokreç	0	0	0	kokoreç	0	0	0
dakka	0	0	0	dakika	81	55	73
döndermek	0	0	0	döndürmek	0	0	0
egsantrik	0	0	0	eksantrik	0	0	0
acenta	0	0	0	acente	0	0	2
afaroz	0	0	0	aforoz	0	0	0
şarter	0	0	0	şalter	1	1	1
afilli	0	0	0	afili	0	0	0
promasyon	0	0	0	promosyon	1	1	2
cenderme	0	0	0	jandarma	242	123	132
duymamazlık	0	0	0	duymazlık	0	0	0
subap	0	0	0	supap	0	0	0
ukela	0	0	0	ukala	0	0	0
düyüm	0	0	0	düğüm	0	0	0
leyen	0	0	0	leğen	0	0	0
satlık	0	0	0	satılık	0	0	0
ukele	0	0	0	ukala	0	0	0
hakkaten	0	0	0	hakikaten	8	7	7
püsküvüt	0	0	0	bisküvi	1	1	1
prooram	0	0	0	program	25	19	102
opsayd	0	0	0	ofsayt	0	0	0
miğde	0	0	0	mide	6	5	6
müracat	0	0	0	müracaat	12	10	15
tenbel	0	0	0	tembel	0	0	0
karisör	0	0	0	karoser	0	0	0
çinakop	0	0	0	çinekop	1	1	1
almamazlık	0	0	0	almazlık	0	0	0
fullemek	0	0	0	doldurmak	2	1	1
bilmemezlik	0	0	0	bilmezlik	0	0	0
kakafoni	0	0	0	kakofoni	0	0	0
mürettebatlar	0	0	0	mürettebat	2	1	3
mürüvet	0	0	0	mürüvvet	0	0	1
gometri	0	0	0	geometri	0	0	3
valeybol	0	0	0	voleybol	3	2	2
aşırmasyon	0	0	0	aşırma	0	0	0
fasülye	0	0	0	fasulye	2	2	2
arozöz	0	0	0	arazöz	0	0	0
laboratuar	0	0	0	laboratuvar	2	2	11
konsansüs	0	0	0	konsensüs	0	0	0
sibop	0	0	0	supap	0	0	0
kirbit	0	0	0	kibrit	0	0	1
askari	0	0	0	asgari	14	10	10
ıstanbul	0	0	0	istanbul	777	390	491
hintli	0	0	0	hint	7	3	3
amartisör	0	0	0	amortisör	0	0	0
kitlemek	0	0	0	kilitlemek	2	1	1
tirbüşon	0	0	0	tirbuşon	0	0	0
inkilap	0	0	0	inkılap	1	1	1
tahüt	0	0	0	taahüt	0	0	0
penbe	0	0	0	pembe	0	0	0
menüsküs	0	0	0	menisküs	0	0	0
çoşku	0	0	0	coşku	1	1	18
silahşör	0	0	0	silahşor	0	0	0
oğustos	0	0	0	ağustos	42	25	29
mütaakip	0	0	0	müteakip	9	8	8
kareografi	0	0	0	koreografi	0	0	0
tafsiye	0	0	0	tavsiye	17	13	20
komidin	0	0	0	komodin	0	0	0
megoloman	0	0	0	megaloman	0	0	0
matamatik	0	0	0	matematik	9	7	7
nötür	0	0	0	nötr	0	0	0
erzağı	0	0	0	erzakı	0	0	0
sütüdyo	0	0	0	stüdyo	0	0	3
ciyer	0	0	0	ciğer	0	0	3
sandöviç	0	0	0	sandviç	1	1	1
kollej	0	0	0	kolej	1	1	7
palyanço	0	0	0	palyaço	0	0	0
amaciyle	0	0	0	amacıyla	137	112	112
birfiil	0	0	0	bilfiil	0	0	0
keşki	0	0	0	keşke	17	14	15
eyitim	0	0	0	eğitim	460	222	245
takikardi	0	0	0	taşikardi	0	0	0
tamüden	0	0	0	taamüden	0	0	0
tiskinmek	0	0	0	tiksinmek	0	0	0
izalasyon	0	0	0	izolasyon	1	1	1
romörkör	0	0	0	römorkör	8	3	6
kolleksiyon	0	0	0	koleksiyon	1	1	2
eşortman	0	0	0	eşofman	0	0	1
pattiz	0	0	0	patates	5	4	4
kopye	0	0	0	kopya	0	0	0
erezyon	0	0	0	erozyon	0	0	1
kiprik	0	0	0	kirpik	0	0	0
akapunktur	0	0	0	akupunktur	0	0	0
kavonoz	0	0	0	kavanoz	1	1	1
ağostos	0	0	0	ağustos	42	25	29
anfi	0	0	0	amfi	0	0	2
tükrük	0	0	0	tükürük	4	2	2
sıvas	0	0	0	sivas	39	26	33
menapoz	0	0	0	menopoz	0	0	0
salomanje	0	0	0	salamanje	0	0	0
kominist	0	0	0	komünist	3	3	3
yunanlı	0	0	0	yunan	9	6	21
fites	0	0	0	vites	0	0	2
şayibe	0	0	0	şaibe	0	0	2
nalet	0	0	0	lanet	2	1	5
felan	0	0	0	falan	19	15	16
ziğnet	0	0	0	ziynet	1	1	1
aşofman	0	0	0	eşofman	0	0	1
anartar	0	0	0	anahtar	4	4	10
çukolata	0	0	0	çikolata	2	2	2
sitriptiz	0	0	0	striptiz	0	0	0
anlamamazlık	0	0	0	anlamazlık	0	0	0
veleybol	0	0	0	voleybol	3	2	2
sezeryan	0	0	0	sezaryen	3	2	3
tasviye	0	0	0	tasfiye	5	5	6
ilüzyon	0	0	0	illüzyon	0	0	0
üzre	0	0	0	üzere	409	310	311
egzost	0	0	0	egzoz	0	0	0
şindi	0	0	0	şimdi	130	93	120
sovan	0	0	0	soğan	0	0	1
tasfir	0	0	0	tasvir	0	0	0
birhaber	0	0	0	bihaber	0	0	0
kozmatik	0	0	0	kozmetik	2	1	1
kanpanya	0	0	0	kampanya	9	5	27
riks	0	0	0	risk	35	22	59
variyetli	0	0	0	zengin	28	17	24
vejeteryan	0	0	0	vejetaryen	0	0	0
tahamül	0	0	0	tahammül	5	4	12
müsbet	0	0	0	müspet	0	0	0
antiparantez	0	0	0	antrparantez	0	0	0
tekrardan	0	0	0	tekrar	113	92	105
mönü	0	0	0	menü	0	0	5
testesteron	0	0	0	testosteron	0	0	0
acizane	0	0	0	naçizane	0	0	0
tolorans	0	0	0	tolerans	1	1	2
tanımamazlık	0	0	0	tanımazlık	0	0	0
deynek	0	0	0	değnek	1	1	1
masus	0	0	0	mahsus	6	4	4
istepne	0	0	0	stepne	0	0	1
acitasyon	0	0	0	ajitasyon	0	0	0
opörlör	0	0	0	hoparlör	2	1	4
ezzane	0	0	0	eczane	4	4	4
karegrafi	0	0	0	koreografi	0	0	0
üvertür	0	0	0	uvertür	0	0	0
profütürül	0	0	0	profiterol	1	1	1
istakoz	0	0	0	ıstakoz	0	0	0
maktül	0	0	0	maktul	1	1	2
merağını	0	0	0	merakını	0	0	0
eskirim	0	0	0	eskrim	0	0	0
hukuğun	0	0	0	hukukun	9	9	20
hemşeri	0	0	0	hemşehri	0	0	6
yannız	0	0	0	yalnız	43	36	48
lağbo	0	0	0	lavabo	0	0	1
deyinmek	0	0	0	değinmek	1	1	1
zerafet	0	0	0	zarafet	0	0	0
mahlukatlar	0	0	0	mahlukat	0	0	0
motorsiklet	0	0	0	motosiklet	7	3	9
profütür	0	0	0	profiterol	1	1	1
egzos	0	0	0	egzoz	0	0	0
salomance	0	0	0	salamanje	0	0	0
kontür	0	0	0	kontör	0	0	0
karayca	0	0	0	karaimce	0	0	0
tetanoz	0	0	0	tetanos	0	0	0
biodizel	0	0	0	biyodizel	0	0	0
gardolap	0	0	0	gardırop	0	0	0
teşebüs	0	0	0	teşebbüs	33	20	22
eksozt	0	0	0	egzoz	0	0	0
kaysı	0	0	0	kayısı	1	1	3
çukulata	0	0	0	çikolata	2	2	2
yalnış	0	0	0	yanlış	79	58	74
megolaman	0	0	0	megaloman	0	0	0
lavobo	0	0	0	lavabo	0	0	1
meyva	0	0	0	meyve	18	9	12
seyehat	0	0	0	seyahat	22	15	16
allerji	0	0	0	alerji	1	1	3
gangaster	0	0	0	gangster	0	0	0
kaparo	0	0	0	kapora	0	0	0
maydonoz	0	0	0	maydanoz	1	1	1
entrasan	0	0	0	enteresan	2	2	2
bisküüt	0	0	0	bisküvi	1	1	1
azarbeycan	0	0	0	azerbaycan	2	2	3
şanzuman	0	0	0	şanzıman	0	0	0
azerbeycan	0	0	0	azerbaycan	2	2	3
münübüs	0	0	0	minibüs	44	21	38
kalemşör	0	0	0	kalemşor	0	0	0
menejer	0	0	0	menajer	0	0	0
sandoviç	0	0	0	sandviç	1	1	1
deyil	0	0	0	değil	457	249	327
ahpab	0	0	0	ahbap	0	0	0
pisküvi	0	0	0	bisküvi	1	1	1
mentalite	0	0	0	mantalite	0	0	0
törörist	0	0	0	terörist	61	26	56
mefta	0	0	0	mevta	0	0	0
kırahathane	0	0	0	kıraathane	0	0	0
sohpet	0	0	0	sohbet	27	22	27
kipri	0	0	0	kirpi	9	6	6
kontur	0	0	0	kontör	0	0	0
ceryan	0	0	0	cereyan	6	5	5
mundar	0	0	0	murdar	0	0	0
kokareç	0	0	0	kokoreç	0	0	0
candarma	0	0	0	jandarma	242	123	132
nülüfer	0	0	0	nilüfer	7	7	8
poça	0	0	0	poğaça	0	0	0
karsör	0	0	0	karoser	0	0	0
radyosyon	0	0	0	radyasyon	2	2	3
halisünasyon	0	0	0	halüsinasyon	0	0	0
ilizyon	0	0	0	illüzyon	0	0	0
netekim	0	0	0	nitekim	8	6	6
istambul	0	0	0	istanbul	777	390	491
trabzan	0	0	0	tırabzan	0	0	0
nisbet	0	0	0	nispet	0	0	2
klavuz	0	0	0	kılavuz	3	3	8
olaraktan	0	0	0	olarak	1511	737	737
dabruka	0	0	0	darbuka	1	1	1
gaste	0	0	0	gazete	19	12	300
ıstırap	0	0	0	ızdırap	2	2	2
tribuşon	0	0	0	tirbuşon	0	0	0
ıstırar	0	0	0	ıztırar	0	0	0
ultrasyon	0	0	0	ultrason	4	4	4
dokunmatik	0	0	0	dokunmalı	0	0	0
kavaltı	0	0	0	kahvaltı	0	0	7
muacir	0	0	0	muhacir	0	0	0
telafuz	0	0	0	telaffuz	1	1	1
komünükasyon	0	0	0	komünikasyon	0	0	0
beyenmek	0	0	0	beğenmek	0	0	1
mazohist	0	0	0	mazoşist	0	0	0
okşizen	0	0	0	oksijen	19	11	12
panaroma	0	0	0	panorama	0	0	0
çekinser	0	0	0	çekimser	1	1	1
eksoz	0	0	0	egzoz	0	0	0
labaratuar	0	0	0	laboratuvar	2	2	11
laylon	0	0	0	naylon	2	1	2
revanş	0	0	0	rövanş	5	2	2
techizat	0	0	0	teçhizat	2	2	5
payton	0	0	0	fayton	0	0	1
müsayit	0	0	0	müsait	4	3	3
aliminyum	0	0	0	alüminyum	1	1	1
mahsuz	0	0	0	mahsus	6	4	4
diyaloga	0	0	0	diyaloğa	3	2	2
viyolo	0	0	0	viyola	0	0	0
vürüs	0	0	0	virüs	8	6	9
aporlor	0	0	0	hoparlör	2	1	4
statyum	0	0	0	stadyum	0	0	3
yannış	0	0	0	yanlış	79	58	74
orjinal	0	0	0	orijinal	10	6	7
muaffak	0	0	0	muvaffak	1	1	1
parlementer	0	0	0	parlamenter	17	8	10
nacizane	0	0	0	naçizane	0	0	0
parelel	0	0	0	paralel	10	10	10
karemel	0	0	0	karamel	0	0	0
manüpülasyon	0	0	0	manipülasyon	0	0	1
fesetmek	0	0	0	feshetmek	0	0	0
kilot	0	0	0	külot	0	0	0
herkeş	0	0	0	herkes	96	79	148
pisküüt	0	0	0	bisküvi	1	1	1
dekaratör	0	0	0	dekoratör	0	0	0
proğram	0	0	0	program	25	19	102
alobora	0	0	0	alabora	5	2	2
fermar	0	0	0	fermuar	0	0	1
kapşon	0	0	0	kapüşon	0	0	0
pantalon	0	0	0	pantolon	2	2	4
muşanba	0	0	0	muşamba	0	0	0
süpriz	0	0	0	sürpriz	12	10	14
seramoni	0	0	0	seremoni	0	0	0
evye	0	0	0	eviye	0	0	0
şohben	0	0	0	şofben	1	1	1
aşentiyon	0	0	0	eşantiyon	0	0	0
artiz	0	0	0	artist	1	1	1
psikiyatrist	0	0	0	psikiyatr	1	1	5
kordale	0	0	0	kurdele	1	1	2
dispirator	0	0	0	distribütör	0	0	1
aferim	0	0	0	aferin	0	0	0
mokasen	0	0	0	makosen	0	0	0
deyer	0	0	0	değer	11	10	279
pisiklet	0	0	0	bisiklet	18	2	2
dökümanter	0	0	0	dokümanter	0	0	0
yımırta	0	0	0	yumurta	0	0	6
aldırmamazlık	0	0	0	aldırmazlık	0	0	0
anotomi	0	0	0	anatomi	0	0	1
oğostos	0	0	0	ağustos	42	25	29
assubay	0	0	0	astsubay	28	11	14
meraba	0	0	0	merhaba	1	1	1
prolüfütür	0	0	0	profiterol	1	1	1
ayrıyeten	0	0	0	ayrıca	182	154	156
mazurat	0	0	0	maruzat	0	0	0
sandüviç	0	0	0	sandviç	1	1	1
akrapol	0	0	0	akropol	0	0	0
oparasyon	0	0	0	operasyon	179	104	191
gömetri	0	0	0	geometri	0	0	3
peştemal	0	0	0	peştamal	0	0	0
arefe	0	0	0	arife	1	1	2
müraccat	0	0	0	müracaat	12	10	15
mazohizm	0	0	0	mazoşizm	0	0	0
melemen	0	0	0	menemen	1	1	1
aşantiyon	0	0	0	eşantiyon	0	0	0
naturel	0	0	0	natürel	0	0	0
mütahit	0	0	0	müteahhit	4	4	7
ahlağın	0	0	0	ahlakın	2	2	4
evsane	0	0	0	efsane	2	1	1
mürivet	0	0	0	mürüvvet	0	0	1
ahçı	0	0	0	aşçı	2	2	5
parende	0	0	0	perende	0	0	0
sudyen	0	0	0	sütyen	0	0	0
ıskonto	0	0	0	iskonto	0	0	0
amarika	0	0	0	amerika	9	9	50
gangren	0	0	0	kangren	1	1	1
dekarasyon	0	0	0	dekorasyon	1	1	1
boğça	0	0	0	poğaça	0	0	0
muzur	0	0	0	muzır	0	0	0
layik	0	0	0	laik	5	4	5
eylenmek	0	0	0	eğlenmek	1	1	1
cimnastik	0	0	0	jimnastik	1	1	1
fortmanto	0	0	0	portmanto	0	0	0
çiflik	0	0	0	çiftlik	1	1	2
sarmısak	0	0	0	sarımsak	0	0	0
küvöz	0	0	0	kuvöz	0	0	1
bilader	0	0	0	birader	0	0	0
karekter	0	0	0	karakter	2	2	5
egzantrik	0	0	0	eksantrik	0	0	0
pardesü	0	0	0	pardösü	0	0	0
