typo	tf	df	sdf	correct	tf	df	sdf
tasviye	0	0	0	tasfiye	0	0	0
ilüzyon	0	0	0	illüzyon	0	0	0
üzre	0	0	0	üzere	83	74	74
egzost	0	0	0	egzoz	0	0	1
şindi	0	0	0	şimdi	38	32	81
muhattap	0	0	0	muhatap	1	1	2
sovan	0	0	0	soğan	0	0	0
tasfir	0	0	0	tasvir	1	1	1
birhaber	0	0	0	bihaber	0	0	0
kozmatik	0	0	0	kozmetik	1	1	1
kanpanya	0	0	0	kampanya	11	9	16
riks	0	0	0	risk	8	5	20
variyetli	0	0	0	zengin	10	7	13
vejeteryan	0	0	0	vejetaryen	0	0	0
tahamül	0	0	0	tahammül	0	0	0
müsbet	0	0	0	müspet	0	0	0
antiparantez	0	0	0	antrparantez	0	0	0
tekrardan	0	0	0	tekrar	40	29	33
mönü	0	0	0	menü	6	4	14
testesteron	0	0	0	testosteron	0	0	0
acizane	0	0	0	naçizane	0	0	0
tolorans	0	0	0	tolerans	0	0	0
tanımamazlık	0	0	0	tanımazlık	0	0	0
deynek	0	0	0	değnek	1	1	1
masus	0	0	0	mahsus	2	2	2
istepne	0	0	0	stepne	0	0	0
acitasyon	0	0	0	ajitasyon	0	0	0
opörlör	0	0	0	hoparlör	3	3	7
ezzane	0	0	0	eczane	1	1	1
karegrafi	0	0	0	koreografi	0	0	0
tenefüs	0	0	0	teneffüs	0	0	0
tesbit	0	0	0	tespit	50	39	46
üvertür	0	0	0	uvertür	0	0	0
profütürül	0	0	0	profiterol	0	0	0
istakoz	0	0	0	ıstakoz	0	0	0
maktül	0	0	0	maktul	0	0	0
merağını	0	0	0	merakını	2	2	2
taxi	0	0	0	taksi	2	2	4
tesbih	0	0	0	tespih	0	0	0
barsak	0	0	0	bağırsak	0	0	0
eskirim	0	0	0	eskrim	0	0	0
hukuğun	0	0	0	hukukun	0	0	0
hemşeri	0	0	0	hemşehri	0	0	0
yannız	0	0	0	yalnız	10	10	27
lağbo	0	0	0	lavabo	0	0	0
deyinmek	0	0	0	değinmek	0	0	0
usül	0	0	0	usul	0	0	2
zerafet	0	0	0	zarafet	0	0	0
mahlukatlar	0	0	0	mahlukat	0	0	0
motorsiklet	0	0	0	motosiklet	1	1	1
profütür	0	0	0	profiterol	0	0	0
egzos	0	0	0	egzoz	0	0	1
salomance	0	0	0	salamanje	0	0	0
kontür	0	0	0	kontör	0	0	0
karayca	0	0	0	karaimce	0	0	0
tetanoz	0	0	0	tetanos	0	0	0
biodizel	0	0	0	biyodizel	0	0	0
gardolap	0	0	0	gardırop	0	0	0
teşebüs	0	0	0	teşebbüs	0	0	0
eksozt	0	0	0	egzoz	0	0	1
kaysı	0	0	0	kayısı	0	0	0
çukulata	0	0	0	çikolata	0	0	0
yalnış	0	0	0	yanlış	21	17	23
megolaman	0	0	0	megaloman	0	0	0
lavobo	0	0	0	lavabo	0	0	0
meyva	0	0	0	meyve	3	2	2
seyehat	0	0	0	seyahat	5	5	7
allerji	0	0	0	alerji	2	1	1
gangaster	0	0	0	gangster	0	0	0
kaparo	0	0	0	kapora	0	0	0
maydonoz	0	0	0	maydanoz	0	0	0
entrasan	0	0	0	enteresan	1	1	1
bisküüt	0	0	0	bisküvi	0	0	0
azarbeycan	0	0	0	azerbaycan	10	7	8
şanzuman	0	0	0	şanzıman	0	0	1
azerbeycan	0	0	0	azerbaycan	10	7	8
münübüs	0	0	0	minibüs	0	0	0
kalemşör	0	0	0	kalemşor	0	0	0
menejer	0	0	0	menajer	0	0	3
ötenazi	0	0	0	ötanazi	0	0	0
sandoviç	0	0	0	sandviç	0	0	0
deyil	0	0	0	değil	119	93	102
ahpab	0	0	0	ahbap	0	0	0
pisküvi	0	0	0	bisküvi	0	0	0
törörist	0	0	0	terörist	0	0	2
mefta	0	0	0	mevta	0	0	0
kırahathane	0	0	0	kıraathane	0	0	0
sohpet	0	0	0	sohbet	12	5	6
kipri	0	0	0	kirpi	0	0	0
kontur	0	0	0	kontör	0	0	0
tadilatlar	0	0	0	tadilat	0	0	0
ceryan	0	0	0	cereyan	0	0	0
yanlız	0	0	0	yalnız	10	10	27
mundar	0	0	0	murdar	0	0	0
kokareç	0	0	0	kokoreç	0	0	0
candarma	0	0	0	jandarma	1	1	1
nülüfer	0	0	0	nilüfer	0	0	0
poça	0	0	0	poğaça	0	0	0
karsör	0	0	0	karoser	0	0	0
radyosyon	0	0	0	radyasyon	9	5	8
halisünasyon	0	0	0	halüsinasyon	0	0	0
ilizyon	0	0	0	illüzyon	0	0	0
netekim	0	0	0	nitekim	5	5	5
istambul	0	0	0	istanbul	68	34	46
parlemento	0	0	0	parlamento	0	0	1
trabzan	0	0	0	tırabzan	0	0	0
nisbet	0	0	0	nispet	0	0	1
klavuz	0	0	0	kılavuz	1	1	7
benle	0	0	0	benimle	1	1	1
olaraktan	0	0	0	olarak	785	393	393
dabruka	0	0	0	darbuka	0	0	0
gaste	0	0	0	gazete	5	5	26
ıstırap	0	0	0	ızdırap	0	0	0
tribuşon	0	0	0	tirbuşon	0	0	0
ıstırar	0	0	0	ıztırar	0	0	0
ultrasyon	0	0	0	ultrason	0	0	0
kavaltı	0	0	0	kahvaltı	0	0	0
muacir	0	0	0	muhacir	0	0	0
telafuz	0	0	0	telaffuz	0	0	0
komünükasyon	0	0	0	komünikasyon	1	1	1
mağma	0	0	0	magma	0	0	0
beyenmek	0	0	0	beğenmek	1	1	1
mazohist	0	0	0	mazoşist	0	0	0
okşizen	0	0	0	oksijen	9	6	7
panaroma	0	0	0	panorama	0	0	2
çekinser	0	0	0	çekimser	0	0	0
eksoz	0	0	0	egzoz	0	0	1
labaratuar	0	0	0	laboratuvar	5	5	18
laylon	0	0	0	naylon	0	0	0
revanş	0	0	0	rövanş	0	0	0
techizat	0	0	0	teçhizat	0	0	1
payton	0	0	0	fayton	0	0	0
müsayit	0	0	0	müsait	1	1	1
aliminyum	0	0	0	alüminyum	5	4	4
mahsuz	0	0	0	mahsus	2	2	2
diyaloga	0	0	0	diyaloğa	0	0	0
viyolo	0	0	0	viyola	0	0	0
vürüs	0	0	0	virüs	59	21	22
aporlor	0	0	0	hoparlör	3	3	7
statyum	0	0	0	stadyum	0	0	2
yannış	0	0	0	yanlış	21	17	23
muaffak	0	0	0	muvaffak	0	0	0
parlementer	0	0	0	parlamenter	0	0	0
nacizane	0	0	0	naçizane	0	0	0
istihbaratlar	0	0	0	istihbarat	12	8	8
karemel	0	0	0	karamel	0	0	0
manüpülasyon	0	0	0	manipülasyon	0	0	0
fesetmek	0	0	0	feshetmek	0	0	0
filim	0	0	0	film	40	30	49
kilot	0	0	0	külot	0	0	0
herkeş	0	0	0	herkes	22	19	53
pisküüt	0	0	0	bisküvi	0	0	0
dekaratör	0	0	0	dekoratör	0	0	0
personeller	0	0	0	personel	4	3	7
proğram	0	0	0	program	24	14	73
alobora	0	0	0	alabora	0	0	0
fermar	0	0	0	fermuar	0	0	0
kapşon	0	0	0	kapüşon	1	1	2
pantalon	0	0	0	pantolon	0	0	0
muşanba	0	0	0	muşamba	0	0	0
süpriz	0	0	0	sürpriz	13	13	25
seramoni	0	0	0	seremoni	0	0	0
evye	0	0	0	eviye	0	0	0
şohben	0	0	0	şofben	0	0	0
aşentiyon	0	0	0	eşantiyon	0	0	0
artiz	0	0	0	artist	2	1	1
psikiyatrist	0	0	0	psikiyatr	0	0	1
kordale	0	0	0	kurdele	0	0	0
dispirator	0	0	0	distribütör	1	1	4
aferim	0	0	0	aferin	0	0	0
mokasen	0	0	0	makosen	0	0	0
antreman	0	0	0	antrenman	2	1	1
insiyatif	0	0	0	inisiyatif	0	0	0
pisiklet	0	0	0	bisiklet	2	2	4
provakatör	0	0	0	provokatör	0	0	0
dökümanter	0	0	0	dokümanter	0	0	0
yımırta	0	0	0	yumurta	0	0	2
aldırmamazlık	0	0	0	aldırmazlık	0	0	0
anotomi	0	0	0	anatomi	0	0	4
oğostos	0	0	0	ağustos	30	22	24
assubay	0	0	0	astsubay	2	2	2
meraba	0	0	0	merhaba	0	0	0
prolüfütür	0	0	0	profiterol	0	0	0
ayrıyeten	0	0	0	ayrıca	139	118	119
mazurat	0	0	0	maruzat	0	0	0
sandüviç	0	0	0	sandviç	0	0	0
akrapol	0	0	0	akropol	0	0	0
oparasyon	0	0	0	operasyon	11	4	10
gömetri	0	0	0	geometri	1	1	1
peştemal	0	0	0	peştamal	0	0	0
arefe	0	0	0	arife	0	0	0
müraccat	0	0	0	müracaat	1	1	2
mazohizm	0	0	0	mazoşizm	0	0	0
melemen	0	0	0	menemen	0	0	0
aşantiyon	0	0	0	eşantiyon	0	0	0
naturel	0	0	0	natürel	0	0	0
kurdela	0	0	0	kurdele	0	0	0
mütahit	0	0	0	müteahhit	0	0	0
ahlağın	0	0	0	ahlakın	0	0	1
evsane	0	0	0	efsane	9	7	17
mürivet	0	0	0	mürüvvet	0	0	0
ahçı	0	0	0	aşçı	1	1	1
parende	0	0	0	perende	0	0	0
sudyen	0	0	0	sütyen	0	0	0
ıskonto	0	0	0	iskonto	2	1	1
amarika	0	0	0	amerika	29	21	78
gangren	0	0	0	kangren	0	0	0
restorant	0	0	0	restoran	0	0	1
dekarasyon	0	0	0	dekorasyon	0	0	0
boğça	0	0	0	poğaça	0	0	0
muzur	0	0	0	muzır	0	0	0
layik	0	0	0	laik	0	0	0
eylenmek	0	0	0	eğlenmek	0	0	0
cimnastik	0	0	0	jimnastik	0	0	0
fortmanto	0	0	0	portmanto	0	0	0
çiflik	0	0	0	çiftlik	0	0	0
sarmısak	0	0	0	sarımsak	0	0	0
küvöz	0	0	0	kuvöz	0	0	0
bilader	0	0	0	birader	4	2	2
karekter	0	0	0	karakter	9	4	22
egzantrik	0	0	0	eksantrik	0	0	0
pardesü	0	0	0	pardösü	0	0	0
