typo	tf	df	sdf	correct	tf	df	sdf
harfiyat	0	0	0	hafriyat	1	1	1
subap	0	0	0	supap	0	0	0
ukela	0	0	0	ukala	0	0	0
düyüm	0	0	0	düğüm	4	3	3
satlık	0	0	0	satılık	3	3	3
ukele	0	0	0	ukala	0	0	0
hakkaten	0	0	0	hakikaten	0	0	0
püsküvüt	0	0	0	bisküvi	1	1	1
prooram	0	0	0	program	226	15	16
opsayd	0	0	0	ofsayt	0	0	0
miğde	0	0	0	mide	0	0	0
müracat	0	0	0	müracaat	0	0	1
tenbel	0	0	0	tembel	0	0	0
karisör	0	0	0	karoser	0	0	1
çinakop	0	0	0	çinekop	0	0	0
sağnak	0	0	0	sağanak	0	0	0
almamazlık	0	0	0	almazlık	0	0	0
fullemek	0	0	0	doldurmak	2	2	4
bilmemezlik	0	0	0	bilmezlik	0	0	0
kakafoni	0	0	0	kakofoni	0	0	0
mürettebatlar	0	0	0	mürettebat	1	1	1
aşşağı	0	0	0	aşağı	16	9	15
mürüvet	0	0	0	mürüvvet	0	0	0
gometri	0	0	0	geometri	0	0	1
valeybol	0	0	0	voleybol	4	2	2
aşırmasyon	0	0	0	aşırma	0	0	0
fasülye	0	0	0	fasulye	2	1	2
arozöz	0	0	0	arazöz	1	1	1
konsansüs	0	0	0	konsensüs	0	0	0
sibop	0	0	0	supap	0	0	0
kirbit	0	0	0	kibrit	2	1	1
askari	0	0	0	asgari	29	7	7
şevkat	0	0	0	şefkat	4	3	3
amartisör	0	0	0	amortisör	0	0	0
kitlemek	0	0	0	kilitlemek	0	0	0
tirbüşon	0	0	0	tirbuşon	0	0	0
tahüt	0	0	0	taahüt	0	0	0
penbe	0	0	0	pembe	4	3	3
menüsküs	0	0	0	menisküs	0	0	0
çoşku	0	0	0	coşku	0	0	5
silahşör	0	0	0	silahşor	0	0	0
oğustos	0	0	0	ağustos	20	11	13
mütaakip	0	0	0	müteakip	0	0	0
kareografi	0	0	0	koreografi	0	0	0
tafsiye	0	0	0	tavsiye	38	7	7
komidin	0	0	0	komodin	0	0	0
megoloman	0	0	0	megaloman	0	0	0
matamatik	0	0	0	matematik	5	4	6
nötür	0	0	0	nötr	8	4	4
erzağı	0	0	0	erzakı	0	0	0
sütüdyo	0	0	0	stüdyo	14	7	10
ciyer	0	0	0	ciğer	0	0	0
sandöviç	0	0	0	sandviç	0	0	0
kollej	0	0	0	kolej	1	1	1
amaciyle	0	0	0	amacıyla	254	15	15
birfiil	0	0	0	bilfiil	1	1	1
keşki	0	0	0	keşke	0	0	0
eyitim	0	0	0	eğitim	246	16	16
siluet	0	0	0	silüet	0	0	0
takikardi	0	0	0	taşikardi	0	0	0
tamüden	0	0	0	taamüden	0	0	0
tiskinmek	0	0	0	tiksinmek	0	0	0
izalasyon	0	0	0	izolasyon	0	0	0
romörkör	0	0	0	römorkör	0	0	0
müdahele	0	0	0	müdahale	59	12	12
pattiz	0	0	0	patates	2	2	2
kopye	0	0	0	kopya	0	0	5
kiprik	0	0	0	kirpik	0	0	0
akapunktur	0	0	0	akupunktur	0	0	0
ağostos	0	0	0	ağustos	20	11	13
anfi	0	0	0	amfi	0	0	1
tükrük	0	0	0	tükürük	0	0	0
sıvas	0	0	0	sivas	0	0	0
menapoz	0	0	0	menopoz	0	0	0
salomanje	0	0	0	salamanje	0	0	0
bugünki	0	0	0	bugünkü	35	10	11
kominist	0	0	0	komünist	19	6	6
fites	0	0	0	vites	0	0	0
şayibe	0	0	0	şaibe	0	0	0
nalet	0	0	0	lanet	0	0	0
felan	0	0	0	falan	2	2	3
ziğnet	0	0	0	ziynet	0	0	0
aşofman	0	0	0	eşofman	2	1	1
anartar	0	0	0	anahtar	139	16	16
çukolata	0	0	0	çikolata	4	4	4
sitriptiz	0	0	0	striptiz	0	0	0
anlamamazlık	0	0	0	anlamazlık	0	0	0
veleybol	0	0	0	voleybol	4	2	2
sezeryan	0	0	0	sezaryen	0	0	1
tasviye	0	0	0	tasfiye	4	4	4
egzost	0	0	0	egzoz	1	1	1
şindi	0	0	0	şimdi	44	11	14
muhattap	0	0	0	muhatap	6	3	3
sovan	0	0	0	soğan	1	1	1
tasfir	0	0	0	tasvir	16	5	6
birhaber	0	0	0	bihaber	1	1	1
kozmatik	0	0	0	kozmetik	2	2	2
kanpanya	0	0	0	kampanya	155	7	14
riks	0	0	0	risk	12	7	14
variyetli	0	0	0	zengin	48	14	16
vejeteryan	0	0	0	vejetaryen	0	0	0
tahamül	0	0	0	tahammül	2	1	3
müsbet	0	0	0	müspet	0	0	0
antiparantez	0	0	0	antrparantez	0	0	0
mevlüt	0	0	0	mevlut	0	0	0
tekrardan	0	0	0	tekrar	125	14	16
mönü	0	0	0	menü	3	3	4
testesteron	0	0	0	testosteron	0	0	0
acizane	0	0	0	naçizane	0	0	0
tolorans	0	0	0	tolerans	0	0	1
tanımamazlık	0	0	0	tanımazlık	0	0	0
deynek	0	0	0	değnek	1	1	2
masus	0	0	0	mahsus	0	0	0
istepne	0	0	0	stepne	0	0	0
acitasyon	0	0	0	ajitasyon	0	0	0
opörlör	0	0	0	hoparlör	0	0	0
ezzane	0	0	0	eczane	0	0	1
karegrafi	0	0	0	koreografi	0	0	0
tenefüs	0	0	0	teneffüs	2	1	1
tesbit	0	0	0	tespit	69	11	13
üvertür	0	0	0	uvertür	0	0	0
profütürül	0	0	0	profiterol	0	0	0
istakoz	0	0	0	ıstakoz	0	0	0
maktül	0	0	0	maktul	2	2	2
merağını	0	0	0	merakını	3	3	3
taxi	0	0	0	taksi	1	1	3
barsak	0	0	0	bağırsak	0	0	0
eskirim	0	0	0	eskrim	0	0	0
hukuğun	0	0	0	hukukun	9	5	8
hemşeri	0	0	0	hemşehri	0	0	2
yannız	0	0	0	yalnız	44	14	15
lağbo	0	0	0	lavabo	0	0	0
deyinmek	0	0	0	değinmek	2	1	1
zerafet	0	0	0	zarafet	1	1	2
mahlukatlar	0	0	0	mahlukat	0	0	0
motorsiklet	0	0	0	motosiklet	7	3	3
profütür	0	0	0	profiterol	0	0	0
egzos	0	0	0	egzoz	1	1	1
salomance	0	0	0	salamanje	0	0	0
kontür	0	0	0	kontör	4	2	2
karayca	0	0	0	karaimce	0	0	0
tetanoz	0	0	0	tetanos	0	0	0
biodizel	0	0	0	biyodizel	0	0	0
teşebüs	0	0	0	teşebbüs	1	1	3
eksozt	0	0	0	egzoz	1	1	1
kaysı	0	0	0	kayısı	0	0	0
çukulata	0	0	0	çikolata	4	4	4
megolaman	0	0	0	megaloman	0	0	0
lavobo	0	0	0	lavabo	0	0	0
meyva	0	0	0	meyve	12	5	6
seyehat	0	0	0	seyahat	16	7	11
gangaster	0	0	0	gangster	1	1	1
kaparo	0	0	0	kapora	0	0	0
maydonoz	0	0	0	maydanoz	2	2	2
entrasan	0	0	0	enteresan	0	0	0
bisküüt	0	0	0	bisküvi	1	1	1
azarbeycan	0	0	0	azerbaycan	5	2	2
şanzuman	0	0	0	şanzıman	0	0	0
azerbeycan	0	0	0	azerbaycan	5	2	2
münübüs	0	0	0	minibüs	1	1	1
kalemşör	0	0	0	kalemşor	0	0	0
menejer	0	0	0	menajer	1	1	2
ötenazi	0	0	0	ötanazi	0	0	0
sandoviç	0	0	0	sandviç	0	0	0
deyil	0	0	0	değil	447	15	15
ahpab	0	0	0	ahbap	1	1	1
pisküvi	0	0	0	bisküvi	1	1	1
mentalite	0	0	0	mantalite	0	0	0
törörist	0	0	0	terörist	6	3	4
mefta	0	0	0	mevta	0	0	0
kırahathane	0	0	0	kıraathane	0	0	0
sohpet	0	0	0	sohbet	55	12	12
kipri	0	0	0	kirpi	1	1	1
kontur	0	0	0	kontör	4	2	2
tadilatlar	0	0	0	tadilat	0	0	0
ceryan	0	0	0	cereyan	0	0	0
mundar	0	0	0	murdar	0	0	0
kokareç	0	0	0	kokoreç	0	0	0
candarma	0	0	0	jandarma	5	3	3
nülüfer	0	0	0	nilüfer	1	1	1
poça	0	0	0	poğaça	1	1	1
karsör	0	0	0	karoser	0	0	1
radyosyon	0	0	0	radyasyon	0	0	0
halisünasyon	0	0	0	halüsinasyon	0	0	0
ilizyon	0	0	0	illüzyon	0	0	1
netekim	0	0	0	nitekim	31	7	7
istambul	0	0	0	istanbul	502	15	15
trabzan	0	0	0	tırabzan	0	0	0
nisbet	0	0	0	nispet	3	1	5
klavuz	0	0	0	kılavuz	4	2	8
benle	0	0	0	benimle	5	2	2
olaraktan	0	0	0	olarak	5886	16	16
dabruka	0	0	0	darbuka	0	0	0
tribuşon	0	0	0	tirbuşon	0	0	0
ıstırar	0	0	0	ıztırar	0	0	0
ultrasyon	0	0	0	ultrason	0	0	0
kavaltı	0	0	0	kahvaltı	5	3	3
muacir	0	0	0	muhacir	0	0	0
telafuz	0	0	0	telaffuz	3	2	2
komünükasyon	0	0	0	komünikasyon	0	0	0
mağma	0	0	0	magma	1	1	1
beyenmek	0	0	0	beğenmek	0	0	0
mazohist	0	0	0	mazoşist	0	0	0
okşizen	0	0	0	oksijen	1	1	2
panaroma	0	0	0	panorama	0	0	0
çekinser	0	0	0	çekimser	1	1	3
labaratuar	0	0	0	laboratuvar	0	0	3
laylon	0	0	0	naylon	1	1	1
revanş	0	0	0	rövanş	0	0	0
techizat	0	0	0	teçhizat	0	0	0
payton	0	0	0	fayton	2	2	2
müsayit	0	0	0	müsait	2	2	2
mahsuz	0	0	0	mahsus	0	0	0
viyolo	0	0	0	viyola	0	0	0
vürüs	0	0	0	virüs	3	2	2
aporlor	0	0	0	hoparlör	0	0	0
statyum	0	0	0	stadyum	2	1	6
yannış	0	0	0	yanlış	833	15	15
muaffak	0	0	0	muvaffak	0	0	2
nacizane	0	0	0	naçizane	0	0	0
karemel	0	0	0	karamel	0	0	0
fesetmek	0	0	0	feshetmek	4	1	1
kilot	0	0	0	külot	0	0	0
herkeş	0	0	0	herkes	78	13	16
pisküüt	0	0	0	bisküvi	1	1	1
dekaratör	0	0	0	dekoratör	3	1	1
alobora	0	0	0	alabora	0	0	0
fermar	0	0	0	fermuar	0	0	0
kapşon	0	0	0	kapüşon	0	0	0
pantalon	0	0	0	pantolon	1	1	1
muşanba	0	0	0	muşamba	0	0	0
seramoni	0	0	0	seremoni	0	0	0
evye	0	0	0	eviye	0	0	0
şohben	0	0	0	şofben	0	0	0
aşentiyon	0	0	0	eşantiyon	0	0	0
artiz	0	0	0	artist	0	0	3
psikiyatrist	0	0	0	psikiyatr	1	1	1
kordale	0	0	0	kurdele	2	2	2
dispirator	0	0	0	distribütör	0	0	1
aferim	0	0	0	aferin	1	1	1
mokasen	0	0	0	makosen	0	0	0
deyer	0	0	0	değer	225	15	15
pisiklet	0	0	0	bisiklet	10	3	3
provakatör	0	0	0	provokatör	0	0	0
dökümanter	0	0	0	dokümanter	0	0	0
yımırta	0	0	0	yumurta	1	1	2
aldırmamazlık	0	0	0	aldırmazlık	0	0	0
oğostos	0	0	0	ağustos	20	11	13
assubay	0	0	0	astsubay	0	0	0
meraba	0	0	0	merhaba	4	4	5
prolüfütür	0	0	0	profiterol	0	0	0
ayrıyeten	0	0	0	ayrıca	462	16	16
mazurat	0	0	0	maruzat	0	0	0
sandüviç	0	0	0	sandviç	0	0	0
akrapol	0	0	0	akropol	0	0	0
oparasyon	0	0	0	operasyon	0	0	6
gömetri	0	0	0	geometri	0	0	1
peştemal	0	0	0	peştamal	0	0	0
arefe	0	0	0	arife	2	1	2
müraccat	0	0	0	müracaat	0	0	1
mazohizm	0	0	0	mazoşizm	0	0	0
melemen	0	0	0	menemen	1	1	1
aşantiyon	0	0	0	eşantiyon	0	0	0
naturel	0	0	0	natürel	0	0	0
kurdela	0	0	0	kurdele	2	2	2
mütahit	0	0	0	müteahhit	0	0	0
ahlağın	0	0	0	ahlakın	13	3	4
evsane	0	0	0	efsane	2	2	4
mürivet	0	0	0	mürüvvet	0	0	0
parende	0	0	0	perende	0	0	0
sudyen	0	0	0	sütyen	0	0	0
ıskonto	0	0	0	iskonto	0	0	0
amarika	0	0	0	amerika	128	16	16
gangren	0	0	0	kangren	0	0	0
restorant	0	0	0	restoran	0	0	1
dekarasyon	0	0	0	dekorasyon	2	2	3
boğça	0	0	0	poğaça	1	1	1
muzur	0	0	0	muzır	0	0	0
layik	0	0	0	laik	5	2	2
eylenmek	0	0	0	eğlenmek	6	4	4
çiflik	0	0	0	çiftlik	0	0	0
sarmısak	0	0	0	sarımsak	1	1	1
küvöz	0	0	0	kuvöz	0	0	0
bilader	0	0	0	birader	0	0	0
karekter	0	0	0	karakter	19	9	12
egzantrik	0	0	0	eksantrik	0	0	0
pardesü	0	0	0	pardösü	0	0	0
