typo	tf	df	sdf	correct	tf	df	sdf
miğde	0	0	0	mide	23	11	11
tenbel	0	0	0	tembel	2	2	2
karisör	0	0	0	karoser	0	0	0
çinakop	0	0	0	çinekop	0	0	0
sağnak	0	0	0	sağanak	0	0	0
almamazlık	0	0	0	almazlık	0	0	0
fullemek	0	0	0	doldurmak	6	3	3
bilmemezlik	0	0	0	bilmezlik	0	0	0
kakafoni	0	0	0	kakofoni	0	0	0
mürettebatlar	0	0	0	mürettebat	0	0	0
aşşağı	0	0	0	aşağı	24	15	23
mürüvet	0	0	0	mürüvvet	0	0	0
gometri	0	0	0	geometri	12	3	3
valeybol	0	0	0	voleybol	0	0	0
aşırmasyon	0	0	0	aşırma	0	0	0
fasülye	0	0	0	fasulye	0	0	0
arozöz	0	0	0	arazöz	0	0	0
konsansüs	0	0	0	konsensüs	0	0	0
sibop	0	0	0	supap	0	0	0
kirbit	0	0	0	kibrit	0	0	0
askari	0	0	0	asgari	48	12	12
şevkat	0	0	0	şefkat	2	2	3
hintli	0	0	0	hint	0	0	0
amartisör	0	0	0	amortisör	0	0	0
kitlemek	0	0	0	kilitlemek	0	0	0
tirbüşon	0	0	0	tirbuşon	0	0	0
inkilap	0	0	0	inkılap	0	0	0
tahüt	0	0	0	taahüt	0	0	0
penbe	0	0	0	pembe	12	5	5
menüsküs	0	0	0	menisküs	3	3	3
çoşku	0	0	0	coşku	0	0	9
silahşör	0	0	0	silahşor	0	0	0
oğustos	0	0	0	ağustos	24	16	16
mütaakip	0	0	0	müteakip	0	0	0
kareografi	0	0	0	koreografi	0	0	0
tafsiye	0	0	0	tavsiye	27	13	13
komidin	0	0	0	komodin	0	0	1
megoloman	0	0	0	megaloman	0	0	0
matamatik	0	0	0	matematik	17	5	10
nötür	0	0	0	nötr	10	5	6
erzağı	0	0	0	erzakı	0	0	2
sütüdyo	0	0	0	stüdyo	0	0	0
ciyer	0	0	0	ciğer	0	0	3
sandöviç	0	0	0	sandviç	0	0	0
kollej	0	0	0	kolej	0	0	0
palyanço	0	0	0	palyaço	0	0	0
amaciyle	0	0	0	amacıyla	429	23	23
birfiil	0	0	0	bilfiil	0	0	0
keşki	0	0	0	keşke	2	1	1
eyitim	0	0	0	eğitim	806	23	23
takikardi	0	0	0	taşikardi	0	0	0
espiri	0	0	0	espri	0	0	0
tamüden	0	0	0	taamüden	0	0	0
tiskinmek	0	0	0	tiksinmek	0	0	0
izalasyon	0	0	0	izolasyon	34	7	7
romörkör	0	0	0	römorkör	0	0	0
kolleksiyon	0	0	0	koleksiyon	0	0	3
şöför	0	0	0	şoför	2	2	5
eşortman	0	0	0	eşofman	0	0	0
küpür	0	0	0	kupür	0	0	0
pattiz	0	0	0	patates	0	0	0
kopye	0	0	0	kopya	5	4	7
erezyon	0	0	0	erozyon	0	0	2
kiprik	0	0	0	kirpik	3	3	3
entellektüel	0	0	0	entelektüel	9	3	3
akapunktur	0	0	0	akupunktur	2	2	2
kavonoz	0	0	0	kavanoz	0	0	0
ağostos	0	0	0	ağustos	24	16	16
anfi	0	0	0	amfi	0	0	0
sıvas	0	0	0	sivas	2	2	2
menapoz	0	0	0	menopoz	1	1	1
salomanje	0	0	0	salamanje	0	0	0
bugünki	0	0	0	bugünkü	32	20	20
kominist	0	0	0	komünist	0	0	0
fites	0	0	0	vites	0	0	0
şayibe	0	0	0	şaibe	0	0	0
nalet	0	0	0	lanet	0	0	0
felan	0	0	0	falan	0	0	3
ziğnet	0	0	0	ziynet	0	0	0
aşofman	0	0	0	eşofman	0	0	0
anartar	0	0	0	anahtar	122	23	23
çukolata	0	0	0	çikolata	0	0	0
sitriptiz	0	0	0	striptiz	0	0	0
anlamamazlık	0	0	0	anlamazlık	0	0	0
veleybol	0	0	0	voleybol	0	0	0
sezeryan	0	0	0	sezaryen	31	7	7
tasviye	0	0	0	tasfiye	0	0	5
ilüzyon	0	0	0	illüzyon	0	0	0
üzre	0	0	0	üzere	873	23	23
egzost	0	0	0	egzoz	0	0	0
şindi	0	0	0	şimdi	19	9	18
muhattap	0	0	0	muhatap	0	0	1
sovan	0	0	0	soğan	3	3	3
tasfir	0	0	0	tasvir	4	4	4
birhaber	0	0	0	bihaber	0	0	0
kozmatik	0	0	0	kozmetik	56	4	6
kanpanya	0	0	0	kampanya	0	0	5
riks	0	0	0	risk	258	18	19
variyetli	0	0	0	zengin	19	12	15
vejeteryan	0	0	0	vejetaryen	0	0	0
tahamül	0	0	0	tahammül	0	0	3
müsbet	0	0	0	müspet	0	0	0
antiparantez	0	0	0	antrparantez	0	0	0
mevlüt	0	0	0	mevlut	0	0	0
tekrardan	0	0	0	tekrar	118	23	23
mönü	0	0	0	menü	0	0	0
testesteron	0	0	0	testosteron	0	0	0
acizane	0	0	0	naçizane	0	0	0
tolorans	0	0	0	tolerans	6	6	6
tanımamazlık	0	0	0	tanımazlık	0	0	0
deynek	0	0	0	değnek	0	0	0
masus	0	0	0	mahsus	4	2	2
istepne	0	0	0	stepne	0	0	0
acitasyon	0	0	0	ajitasyon	0	0	0
opörlör	0	0	0	hoparlör	0	0	0
ezzane	0	0	0	eczane	80	16	18
hıristiyan	0	0	0	hristiyan	0	0	0
karegrafi	0	0	0	koreografi	0	0	0
tenefüs	0	0	0	teneffüs	0	0	0
tesbit	0	0	0	tespit	201	22	22
üvertür	0	0	0	uvertür	0	0	0
profütürül	0	0	0	profiterol	0	0	0
istakoz	0	0	0	ıstakoz	0	0	0
maktül	0	0	0	maktul	0	0	0
merağını	0	0	0	merakını	0	0	0
taxi	0	0	0	taksi	0	0	0
tesbih	0	0	0	tespih	0	0	0
eskirim	0	0	0	eskrim	0	0	0
hukuğun	0	0	0	hukukun	68	6	6
hemşeri	0	0	0	hemşehri	0	0	0
yannız	0	0	0	yalnız	43	14	22
lağbo	0	0	0	lavabo	12	2	4
deyinmek	0	0	0	değinmek	2	2	2
zerafet	0	0	0	zarafet	0	0	0
mahlukatlar	0	0	0	mahlukat	0	0	0
motorsiklet	0	0	0	motosiklet	0	0	0
profütür	0	0	0	profiterol	0	0	0
egzos	0	0	0	egzoz	0	0	0
salomance	0	0	0	salamanje	0	0	0
kontür	0	0	0	kontör	0	0	0
karayca	0	0	0	karaimce	0	0	0
tetanoz	0	0	0	tetanos	0	0	0
biodizel	0	0	0	biyodizel	0	0	0
gardolap	0	0	0	gardırop	0	0	0
teşebüs	0	0	0	teşebbüs	4	4	5
eksozt	0	0	0	egzoz	0	0	0
kaysı	0	0	0	kayısı	0	0	0
çukulata	0	0	0	çikolata	0	0	0
yalnış	0	0	0	yanlış	830	23	23
megolaman	0	0	0	megaloman	0	0	0
lavobo	0	0	0	lavabo	12	2	4
meyva	0	0	0	meyve	0	0	0
seyehat	0	0	0	seyahat	11	5	5
allerji	0	0	0	alerji	15	6	12
gangaster	0	0	0	gangster	0	0	0
kaparo	0	0	0	kapora	0	0	0
maydonoz	0	0	0	maydanoz	0	0	0
entrasan	0	0	0	enteresan	0	0	0
bisküüt	0	0	0	bisküvi	0	0	0
azarbeycan	0	0	0	azerbaycan	0	0	0
şanzuman	0	0	0	şanzıman	0	0	0
azerbeycan	0	0	0	azerbaycan	0	0	0
münübüs	0	0	0	minibüs	0	0	0
kalemşör	0	0	0	kalemşor	0	0	0
menejer	0	0	0	menajer	0	0	0
sandoviç	0	0	0	sandviç	0	0	0
deyil	0	0	0	değil	227	22	22
ahpab	0	0	0	ahbap	0	0	0
pisküvi	0	0	0	bisküvi	0	0	0
mentalite	0	0	0	mantalite	0	0	0
törörist	0	0	0	terörist	0	0	0
mefta	0	0	0	mevta	0	0	0
kırahathane	0	0	0	kıraathane	0	0	0
sohpet	0	0	0	sohbet	5	1	1
kipri	0	0	0	kirpi	0	0	3
kontur	0	0	0	kontör	0	0	0
tadilatlar	0	0	0	tadilat	8	5	5
ceryan	0	0	0	cereyan	0	0	0
yanlız	0	0	0	yalnız	43	14	22
mundar	0	0	0	murdar	0	0	0
kokareç	0	0	0	kokoreç	0	0	0
candarma	0	0	0	jandarma	0	0	0
nülüfer	0	0	0	nilüfer	0	0	0
poça	0	0	0	poğaça	0	0	0
karsör	0	0	0	karoser	0	0	0
halisünasyon	0	0	0	halüsinasyon	1	1	1
ilizyon	0	0	0	illüzyon	0	0	0
netekim	0	0	0	nitekim	31	14	14
yayınlamak	0	0	0	yayımlamak	2	2	2
istambul	0	0	0	istanbul	200	22	22
parlemento	0	0	0	parlamento	0	0	2
trabzan	0	0	0	tırabzan	0	0	0
nisbet	0	0	0	nispet	0	0	3
klavuz	0	0	0	kılavuz	3	3	12
benle	0	0	0	benimle	1	1	1
dabruka	0	0	0	darbuka	0	0	0
gaste	0	0	0	gazete	32	11	15
tribuşon	0	0	0	tirbuşon	0	0	0
ıstırar	0	0	0	ıztırar	0	0	0
ultrasyon	0	0	0	ultrason	6	6	7
kavaltı	0	0	0	kahvaltı	0	0	0
muacir	0	0	0	muhacir	0	0	0
telafuz	0	0	0	telaffuz	0	0	0
komünükasyon	0	0	0	komünikasyon	3	3	3
mağma	0	0	0	magma	0	0	0
beyenmek	0	0	0	beğenmek	0	0	0
mazohist	0	0	0	mazoşist	0	0	0
okşizen	0	0	0	oksijen	24	14	17
panaroma	0	0	0	panorama	0	0	0
çekinser	0	0	0	çekimser	2	2	2
eksoz	0	0	0	egzoz	0	0	0
labaratuar	0	0	0	laboratuvar	237	17	17
laylon	0	0	0	naylon	0	0	0
revanş	0	0	0	rövanş	0	0	0
techizat	0	0	0	teçhizat	22	10	12
payton	0	0	0	fayton	0	0	0
müsayit	0	0	0	müsait	8	5	5
aliminyum	0	0	0	alüminyum	2	2	2
mahsuz	0	0	0	mahsus	4	2	2
diyaloga	0	0	0	diyaloğa	0	0	0
viyolo	0	0	0	viyola	0	0	0
vürüs	0	0	0	virüs	8	8	9
aporlor	0	0	0	hoparlör	0	0	0
statyum	0	0	0	stadyum	0	0	0
yannış	0	0	0	yanlış	830	23	23
muaffak	0	0	0	muvaffak	0	0	0
parlementer	0	0	0	parlamenter	0	0	0
nacizane	0	0	0	naçizane	0	0	0
parelel	0	0	0	paralel	51	17	20
istihbaratlar	0	0	0	istihbarat	0	0	0
karemel	0	0	0	karamel	0	0	0
manüpülasyon	0	0	0	manipülasyon	0	0	0
fesetmek	0	0	0	feshetmek	0	0	0
filim	0	0	0	film	12	4	15
kilot	0	0	0	külot	0	0	0
herkeş	0	0	0	herkes	47	19	22
pisküüt	0	0	0	bisküvi	0	0	0
dekaratör	0	0	0	dekoratör	0	0	0
proğram	0	0	0	program	35	10	23
alobora	0	0	0	alabora	0	0	0
fermar	0	0	0	fermuar	0	0	0
artis	0	0	0	artist	0	0	0
kapşon	0	0	0	kapüşon	0	0	0
pantalon	0	0	0	pantolon	0	0	0
muşanba	0	0	0	muşamba	0	0	0
süpriz	0	0	0	sürpriz	0	0	0
seramoni	0	0	0	seremoni	0	0	0
evye	0	0	0	eviye	0	0	0
şohben	0	0	0	şofben	0	0	0
aşentiyon	0	0	0	eşantiyon	0	0	0
artiz	0	0	0	artist	0	0	0
kordale	0	0	0	kurdele	0	0	0
dispirator	0	0	0	distribütör	2	2	2
aferim	0	0	0	aferin	0	0	0
mokasen	0	0	0	makosen	0	0	0
antreman	0	0	0	antrenman	0	0	0
insiyatif	0	0	0	inisiyatif	4	2	4
deyer	0	0	0	değer	186	15	23
pisiklet	0	0	0	bisiklet	0	0	0
provakatör	0	0	0	provokatör	0	0	0
dökümanter	0	0	0	dokümanter	0	0	0
yımırta	0	0	0	yumurta	1	1	4
aldırmamazlık	0	0	0	aldırmazlık	0	0	0
anotomi	0	0	0	anatomi	98	10	15
oğostos	0	0	0	ağustos	24	16	16
assubay	0	0	0	astsubay	0	0	0
meraba	0	0	0	merhaba	0	0	0
prolüfütür	0	0	0	profiterol	0	0	0
ayrıyeten	0	0	0	ayrıca	559	23	23
mazurat	0	0	0	maruzat	0	0	0
sandüviç	0	0	0	sandviç	0	0	0
akrapol	0	0	0	akropol	0	0	0
oparasyon	0	0	0	operasyon	23	8	17
gömetri	0	0	0	geometri	12	3	3
peştemal	0	0	0	peştamal	0	0	0
arefe	0	0	0	arife	0	0	0
müraccat	0	0	0	müracaat	56	12	12
mazohizm	0	0	0	mazoşizm	0	0	0
melemen	0	0	0	menemen	0	0	0
aşantiyon	0	0	0	eşantiyon	0	0	0
naturel	0	0	0	natürel	0	0	0
kurdela	0	0	0	kurdele	0	0	0
mütahit	0	0	0	müteahhit	0	0	0
ahlağın	0	0	0	ahlakın	0	0	1
evsane	0	0	0	efsane	0	0	0
mürivet	0	0	0	mürüvvet	0	0	0
ahçı	0	0	0	aşçı	2	2	2
parende	0	0	0	perende	0	0	0
sudyen	0	0	0	sütyen	0	0	0
ıskonto	0	0	0	iskonto	2	2	2
amarika	0	0	0	amerika	36	11	14
gangren	0	0	0	kangren	0	0	0
restorant	0	0	0	restoran	0	0	0
dekarasyon	0	0	0	dekorasyon	0	0	0
boğça	0	0	0	poğaça	0	0	0
muzur	0	0	0	muzır	0	0	0
layik	0	0	0	laik	0	0	0
eylenmek	0	0	0	eğlenmek	4	1	1
cimnastik	0	0	0	jimnastik	3	3	3
fortmanto	0	0	0	portmanto	0	0	0
çiflik	0	0	0	çiftlik	0	0	0
sarmısak	0	0	0	sarımsak	3	3	3
bilader	0	0	0	birader	0	0	0
karekter	0	0	0	karakter	25	7	19
egzantrik	0	0	0	eksantrik	0	0	0
pardesü	0	0	0	pardösü	0	0	0
